@id;@form;@lemma;@postag;@relation
1;καὶ;καί;d--------;AuxY
2;παρελθόντος;παρέρχομαι;v-sapamg-;ADV_CO
3;σοῦ;σύ;p2s---mg-;SBJ_CO
4;καὶ;καί;c--------;COORD
5;Πυθοκλέους;Πυθοκλέης;n-s---mg-;SBJ_CO
6;ὠμῶς;ὠμός;d--------;ADV_CO
7;καὶ;καί;c--------;COORD
8;ἀναιδῶς;ἀναιδής;d--------;ADV_CO
9;,;punc;u--------;AuxX
10;ὦ;ὦ;i--------;AuxZ
11;Ζεῦ;Ζεύς;n-s---mv-;ExD_CO
12;καὶ;καί;c--------;COORD
13;θεοί;θεός;n-p---mv-;ExD_CO
14;,;punc;u--------;AuxX
15;καὶ;καί;d--------;AuxY
16;κατηγορούντων;κατηγορέω;v-pppamg-;ADV_CO
17;ἐμοῦ;ἐγώ;p1s---mg-;OBJ
18;ταὔθ᾽;αὐτός;a-p---na-;OBJ
19;ἃ;ὅς;p-p---na-;OBJ
20;καὶ;καί;d--------;AuxZ
21;σὺ;σύ;p2s---mn-;SBJ
22;νυνί;νυνί;d--------;ADV
23;,;punc;u--------;AuxX
24;καὶ;καί;c--------;COORD
25;λοιδορουμένων;λοιδορέω;v-pppemg-;ADV_CO
26;,;punc;u--------;AuxX
27;ἔτ᾽;ἔτι;d--------;ADV
28;ἄμεινον;ἀγαθός;a-s---nac;ADV
29;ἐχειροτόνησεν;χειροτονέω;v3saia---;PRED
30;ἐμέ;ἐγώ;p1s---ma-;OBJ
31;.;punc;u--------;AuxK
