,@id,@form,@lemma,@postag,@relation
0,1,κ-,καί,d--------,AuxY
1,2,ἂν,ἄν1,d--------,AuxY
2,3,ἔφθη,φθάνω,v3saia---,PRED
3,4,καταλιπὼν,καταλιμπάνω,v-sapamn-,PNOM
4,5,τὸ,ὁ,l-s---na-,ATR
5,6,φρούριον,φρούριον,n-s---na-,OBJ
6,7,",",punc1,u--------,AuxX
7,8,εἰ,εἰ,c--------,AuxC
8,9,μὴ,μή,d--------,AuxZ
9,10,περὶ,περί,r--------,AuxP
10,11,τὴν,ὁ,l-s---fa-,ATR
11,12,νύκτα,νύξ,n-s---fa-,ADV
12,13,τῆς,ὁ,l-s---fg-,ATR
13,14,ἐξόδου,ἔξοδος1,n-s---fg-,ATR
14,15,συνέβη,συμβαίνω,v3saia---,ADV
15,16,πλεῖστον,πλεῖστος,a-s---na-,ADV
16,17,ὗσαι,ὕω,v--ana---,SBJ
17,18,:,punc1,u--------,AuxK
