,@id,@form,@lemma,@postag,@relation
0,1,καὶ,καί,d--------,AuxY
1,2,τότε,τότε,d--------,ADV
2,3,μὲν,μέν,d--------,AuxY
3,4,οὕτως,οὕτως,d--------,ADV
4,5,διελύθησαν,διαλύω,v3paip---,PRED_CO
5,6,",",punc1,u--------,AuxX
6,7,αὖθις,αὖθις,d--------,ADV
7,8,δὲ,δέ,c--------,COORD
8,9,οἱ,ὁ,l-p---mn-,ATR
9,10,ἐν,ἐν,r--------,AuxP
10,11,τέλει,τέλος,n-s---nd-,ATR
11,12,Ἰουδαίων,Ἰουδαῖος,n-p---mg-,ATR
12,13,ἑκατὸν,ἑκατόν,m--------,ATR
13,14,ἄνδρες,ἀνήρ,n-p---mn-,SBJ
14,15,ἧκον,ἥκω,v3piia---,PRED_CO
15,16,εἰς,εἰς,r--------,AuxP
16,17,τὴν,ὁ,l-s---fa-,ATR
17,18,πρὸς,πρός,r--------,AuxP
18,19,Ἀντιόχειαν,Ἀντιόχεια,n-s---fa-,ATR
19,20,Δάφνην,Δάφνη,n-s---fa-,OBJ
20,21,ἐπ᾽,ἐπί,r--------,AuxP
21,22,Ἀντώνιον,Ἀντώνιος,n-s---ma-,ADV
22,23,ἤδη,ἤδη,d--------,ADV
23,24,τῷ,ὁ,l-s---md-,ATR
24,25,Κλεοπάτρας,Κλεοπάτρη,n-s---fg-,ATR
25,26,ἔρωτι,ἔρως,n-s---md-,ADV
26,27,δεδουλωμένον,δουλόω,v-srpema-,ATR
27,28,:,punc1,u--------,AuxK
