@ref,@id,@form,@lemma,@postag
Leuven|0010-020|15|1,1,χάριν,χάρις,n-s---fa-
Leuven|0010-020|15|2,2,δ’,δέ,d--------
Leuven|0010-020|15|3,3,ἔχω,ἔχω,v1spia---
Leuven|0010-020|15|4,4,τῷ,ὁ,l-s---nd-
Leuven|0010-020|15|5,5,γήρᾳ,γῆρας,n-s---nd-
Leuven|0010-020|15|6,6,ταύτην,οὗτος,p-s---fa-
Leuven|0010-020|15|7,7,μόνην,μόνος,a-s---fa-
Leuven|0010-020|15|8,8,",",",",u--------
Leuven|0010-020|15|9,9,ὅτι,ὅτι,c--------
Leuven|0010-020|15|10,10,προήγαγεν,προάγω,v3saia---
Leuven|0010-020|15|11,11,εἰς,εἰς,r--------
Leuven|0010-020|15|12,12,τοῦτό,οὗτος,p-s---na-
Leuven|0010-020|15|13,13,μου,ἐγώ,p1s---cg-
Leuven|0010-020|15|14,14,τὸν,ὁ,l-s---ma-
Leuven|0010-020|15|15,15,βίον,βίος,n-s---ma-
Leuven|0010-020|15|16,16,",",",",u--------
Leuven|0010-020|15|17,17,ὥσθ’,ὥστε,c--------
Leuven|0010-020|15|18,18,ἃ,ὅς,p-p---na-
Leuven|0010-020|15|19,19,νέος,νέος,a-s---mn-
Leuven|0010-020|15|20,20,ὢν,εἰμί,v-sppamn-
Leuven|0010-020|15|21,21,διενοούμην,διανοέω,v1siie---
Leuven|0010-020|15|22,22,καὶ,καί,b--------
Leuven|0010-020|15|23,23,γράφειν,γράφω,v--pna---
Leuven|0010-020|15|24,24,ἐπεχείρουν,ἐπιχειρέω,v1siia---
Leuven|0010-020|15|25,25,ἔν,ἐν,r--------
Leuven|0010-020|15|26,26,τε,τε,b--------
Leuven|0010-020|15|27,27,τῷ,ὁ,l-s---md-
Leuven|0010-020|15|28,28,πανηγυρικῷ,πανηγυρικός,a-s---md-
Leuven|0010-020|15|29,29,λόγῳ,λόγος,n-s---md-
Leuven|0010-020|15|30,30,καὶ,καί,b--------
Leuven|0010-020|15|31,31,τῷ,ὁ,l-s---md-
Leuven|0010-020|15|32,32,πρὸς,πρός,r--------
Leuven|0010-020|15|33,33,σὲ,σύ,p2s---ca-
Leuven|0010-020|15|34,34,πεμφθέντι,πέμπω,v-sappmd-
Leuven|0010-020|15|35,35,",",",",u--------
Leuven|0010-020|15|36,36,ταῦτα,οὗτος,p-p---na-
Leuven|0010-020|15|37,37,νῦν,νῦν,d--------
Leuven|0010-020|15|38,38,τὰ,ὁ,l-p---na-
Leuven|0010-020|15|39,39,μὲν,μέν,d--------
Leuven|0010-020|15|40,40,ἤδη,ἤδη,d--------
Leuven|0010-020|15|41,41,γιγνόμενα,γίγνομαι,v-pppena-
Leuven|0010-020|15|42,42,διὰ,διά,r--------
Leuven|0010-020|15|43,43,τῶν,ὁ,l-p---fg-
Leuven|0010-020|15|44,44,σῶν,σός,a-p---fg-
Leuven|0010-020|15|45,45,ἐφορῶ,ἐφοράω,v1spia---
Leuven|0010-020|15|46,46,πράξεων,πρᾶξις,n-p---fg-
Leuven|0010-020|15|47,47,",",",",u--------
Leuven|0010-020|15|48,48,τὰ,ὁ,l-p---na-
Leuven|0010-020|15|49,49,δ’,δέ,b--------
Leuven|0010-020|15|50,50,ἐλπίζω,ἐλπίζω,v1spia---
Leuven|0010-020|15|51,51,γενήσεσθαι,γίγνομαι,v--fnm---
Leuven|0010-020|15|52,52,.,.,u--------
