@ref,@id,@form,@lemma,@postag
Leuven|0010-020|4|1,1,διὰ,διά,r--------
Leuven|0010-020|4|2,2,γὰρ,γάρ,d--------
Leuven|0010-020|4|3,3,τὸν,ὁ,l-s---ma-
Leuven|0010-020|4|4,4,ἀγῶνα,ἀγών,n-s---ma-
Leuven|0010-020|4|5,5,τὸν,ὁ,l-s---ma-
Leuven|0010-020|4|6,6,γεγενημένον,γίγνομαι,v-srpema-
Leuven|0010-020|4|7,7,ἠναγκασμένοι,ἀναγκάζω,v-prpemn-
Leuven|0010-020|4|8,8,πάντες,πᾶς,a-p---mn-
Leuven|0010-020|4|9,9,εἰσὶν,εἰμί,v3ppia---
Leuven|0010-020|4|10,10,εὖ,εὖ,d--------
Leuven|0010-020|4|11,11,φρονεῖν,φρονέω,v--pna---
Leuven|0010-020|4|12,12,καὶ,καί,b--------
Leuven|0010-020|4|13,13,τούτων,οὗτος,p-p---ng-
Leuven|0010-020|4|14,14,ἐπιθυμεῖν,ἐπιθυμέω,v--pna---
Leuven|0010-020|4|15,15,ὧν,ὅς,p-p---ng-
Leuven|0010-020|4|16,16,ὑπονοοῦσί,ὑπονοέω,v3ppia---
Leuven|0010-020|4|17,17,σε,σύ,p2s---ca-
Leuven|0010-020|4|18,18,βούλεσθαι,βούλομαι,v--pne---
Leuven|0010-020|4|19,19,πράττειν,πράσσω,v--pna---
Leuven|0010-020|4|20,20,καὶ,καί,b--------
Leuven|0010-020|4|21,21,λέγειν,λέγω,v--pna---
Leuven|0010-020|4|22,22,",",",",u--------
Leuven|0010-020|4|23,23,ὡς,ὡς,c--------
Leuven|0010-020|4|24,24,δεῖ,δέω,v3spia---
Leuven|0010-020|4|25,25,παυσαμένους,παύω,v-papmma-
Leuven|0010-020|4|26,26,τῆς,ὁ,l-s---fg-
Leuven|0010-020|4|27,27,μανίας,μανία,n-s---fg-
Leuven|0010-020|4|28,28,καὶ,καί,b--------
Leuven|0010-020|4|29,29,τῆς,ὁ,l-s---fg-
Leuven|0010-020|4|30,30,πλεονεξίας,πλεονεξία,n-s---fg-
Leuven|0010-020|4|31,31,",",",",u--------
Leuven|0010-020|4|32,32,ἣν,ὅς,p-s---fa-
Leuven|0010-020|4|33,33,ἐποιοῦντο,ποιέω,v3piie---
Leuven|0010-020|4|34,34,πρὸς,πρός,r--------
Leuven|0010-020|4|35,35,ἀλλήλους,ἀλλήλων,p-p---ma-
Leuven|0010-020|4|36,36,",",",",u--------
Leuven|0010-020|4|37,37,εἰς,εἰς,r--------
Leuven|0010-020|4|38,38,τὴν,ὁ,l-s---fa-
Leuven|0010-020|4|39,39,Ἀσίαν,Ἀσία,n-s---fa-
Leuven|0010-020|4|40,40,τὸν,ὁ,l-s---ma-
Leuven|0010-020|4|41,41,πόλεμον,πόλεμος,n-s---ma-
Leuven|0010-020|4|42,42,ἐξενεγκεῖν,ἐκφέρω,v--ana---
Leuven|0010-020|4|43,43,.,.,u--------
