@id;@form;@lemma;@postag;@relation
1;Αἰνείας;Αἰνείας;n-s---mn-;SBJ
2;δὲ;δέ;d--------;AuxY
3;τῆς;ὁ;l-s---fg-;ATR
4;μὲν;μέν;d--------;AuxY
5;ὑὸς;ὗς;n-s---fg-;ATR
6;τὸν;ὁ;l-s---ma-;ATR
7;τόκον;τόκος;n-s---ma-;OBJ
8;ἅμα;ἅμα;r--------;AuxP
9;τῇ;ὁ;l-s---fd-;ATR
10;γειναμένῃ;γίγνομαι;v-sapmfd-;ADV
11;τοῖς;ὁ;l-p---md-;ATR
12;πατρῴοις;πατρῷος;a-p---md-;ATR
13;ἁγίζει;ἁγίζω;v3spia---;PRED_CO
14;θεοῖς;θεός;n-p---md-;OBJ
15;ἐν;ἐν;r--------;AuxP
16;τῷ;ὁ;l-s---nd-;ATR
17;χωρίῳ;χωρίον;n-s---nd-;ADV
18;τῷδ᾽;ὅδε;a-s---nd-;ATR
19;,;punc;u--------;AuxX
20;οὗ;ὅς;d--------;ADV
21;νῦν;νῦν;d--------;ADV
22;ἐστιν;εἰμί;v3spia---;ATR
23;ἡ;ὁ;l-s---fn-;ATR
24;καλιάς;καλιάς;n-s---fn-;SBJ
25;,;punc;u--------;AuxX
26;καὶ;καί;c--------;COORD
27;αὐτὴν;αὐτός;p-s---fa-;OBJ
28;οἱ;ὁ;l-p---mn-;ATR
29;Λαουινιάται;Λαουϊνιᾶται;n-p---mn-;SBJ
30;τοῖς;ὁ;l-p---md-;ATR
31;ἄλλοις;ἄλλος;p-p---md-;ADV
32;ἄβατον;ἄβατος;a-s---fa-;AtvV
33;φυλάττοντες;φυλάσσω;v-pppamn-;ADV
34;ἱερὰν;ἱερά;a-s---fa-;OCOMP
35;νομίζουσι;νομίζω;v3ppia---;PRED_CO
36;:;punc;u--------;AuxK
