@id;@form;@lemma;@postag;@relation
1;τοῦ;ὁ;l-s---mg-;ATR
2;μέντοι;μέντοι;d--------;AuxY
3;Παυσανίου;Παυσανίας;n-s---mg-;ATR
4;ἀδίκημα;ἀδίκημα;n-s---nn-;PNOM
5;καὶ;καί;d--------;AuxY
6;τότ᾽;τότε;d--------;ADV
7;ἐδόκει;δοκέω;v3siia---;PRED_CO
8;εἶναι;εἰμί;v--pna---;OBJ
9;,;punc;u--------;AuxX
10;καὶ;καί;c--------;COORD
11;ἐπεί;ἐπεί;c--------;AuxC
12;γε;γε;d--------;AuxZ
13;δὴ;δή;d--------;AuxZ
14;ἐν;ἐν;r--------;AuxP
15;τούτῳ;οὗτος;p-s---nd-;ADV
16;καθειστήκει;καθίστημι;v3slia---;ADV
17;,;punc;u--------;AuxX
18;πολλῷ;πολύς;a-s---nd-;ADV
19;μᾶλλον;μάλα;d-------c;ADV
20;παρόμοιον;παρόμοιος;a-s---na-;PNOM
21;πραχθῆναι;πράσσω;v--anp---;OBJ
22;ἐφαίνετο;φαίνω;v3siie---;PRED_CO
23;τῇ;ὁ;l-s---fd-;ATR
24;παρούσῃ;πάρειμι;v-sppafd-;ATR
25;διανοίᾳ;διάνοια;n-s---fd-;ADV
26;.;punc;u--------;AuxK
