@id,@form,@lemma,@postag
1,ἕτεροι,ἕτερος,a-p---mn-
2,δ᾽,δέ,d--------
3,ἐκ,ἐκ,r--------
4,τῶν,ὁ,l-p---mg-
5,ἀκολάστων,ἀκόλαστος,a-p---mg-
6,καὶ,καί,c--------
7,τῶν,ὁ,l-p---mg-
8,τοῖς,ὁ,l-p---md-
9,τοιούτοις,τοιοῦτος,p-p---md-
10,κεχρημένων,χράω2,v-prpemg-
11,ἀφθόνως,ἄφθονος,d-------p
12,",",punc1,u--------
13,ἵνα,ἵνα,c--------
14,ταῖς,ὁ,l-p---fd-
15,βοηθείαις,βοήθεια,n-p---fd-
16,αὐτῶν,αὐτός,p-p---mg-
17,πιστεύοντες,πιστεύω,v-pppamn-
18,ῥᾷόν,ῥᾴδιος,a-s---nac
19,τινες,τις,p-p---mn-
20,ἐξαμαρτάνωσιν,ἐξαμαρτάνω,v3ppsa---
21,.,punc1,u--------
22,[0],,
