@id,@form,@lemma,@postag
1,ἤδη,ἤδη,d--------
2,δὲ,δέ,d--------
3,πολλῶν,πολύς,a-p---ng-
4,πραγμάτων,πρᾶγμα,n-p---ng-
5,φησὶ,φημί,v3spia---
6,γεγενῆσθαι,γίγνομαι,v--rne---
7,κριτής,κριτής,n-s---mn-
8,",",punc1,u--------
9,ὥσπερ,ὥσπερ,c--------
10,νῦν,νῦν,d--------
11,ὑμεῖς,σύ,p-p---mn-
12,δικασταί,δικαστής,n-p---mn-
13,",",punc1,u--------
14,καὶ,καί,c--------
15,τὰς,ὁ,l-p---fa-
16,κρίσεις,κρίσις,n-p---fa-
17,οὐκ,οὐ,d--------
18,ἐκ,ἐκ,r--------
19,τῶν,ὁ,l-p---fg-
20,μαρτυριῶν,μαρτυρία,n-p---fg-
21,",",punc1,u--------
22,ἀλλ᾽,ἀλλά,c--------
23,ἐκ,ἐκ,r--------
24,τῶν,ὁ,l-p---ng-
25,ἐπιτηδευμάτων,ἐπιτήδευμα,n-p---ng-
26,καὶ,καί,c--------
27,τῶν,ὁ,l-p---fg-
28,ὁμιλιῶν,ὁμιλία,n-p---fg-
29,",",punc1,u--------
30,φησι,φημί,v3spia---
31,ποιεῖσθαι,ποιέω,v--pne---
32,",",punc1,u--------
33,ἐκεῖσε,ἐκεῖσε,d--------
34,ἀποβλέπων,ἀποβλέπω,v-sppamn-
35,",",punc1,u--------
36,πῶς,πῶς2,d--------
37,τὸν,ὁ,l-s---ma-
38,καθ᾽,κατά,r--------
39,ἡμέραν,ἡμέρα,n-s---fa-
40,βίον,βίος,n-s---ma-
41,ζῇ,ζάω,v3spia---
42,ὁ,ὁ,l-s---mn-
43,κρινόμενος,κρίνω,v-sppemn-
44,",",punc1,u--------
45,καὶ,καί,c--------
46,ὅντινα,ὅστις,a-s---ma_
47,τρόπον,τρόπος,n-s---ma-
48,διοικεῖ,διοικέω,v3spia---
49,τὴν,ὁ,l-s---fa-
50,ἑαυτοῦ,ἑαυτοῦ,p-s---mg-
51,οἰκίαν,οἰκία,n-s---fa-
52,",",punc1,u--------
53,ὡς,ὡς,d--------
54,παραπλησίως,παραπλήσιος,d-------_
55,αὐτὸν,αὐτός,p-s---ma-
56,καὶ,καί,d--------
57,τὰ,ὁ,l-p---na-
58,τῆς,ὁ,l-s---fg-
59,πόλεως,πόλις,n-s---fg-
60,διοικήσοντα,διοικέω,v-sfpama-
61,:,punc1,u--------
62,[0],,
