@id,@form,@lemma,@postag
1,ἀλλὰ,ἀλλά,d--------
2,τί,τις,p-s---na-
3,μᾶλλον,μᾶλλον,d--------
4,ὁ,ὁ,l-s---mn-
5,πολλάκις,πολλάκις,d--------
6,μὲν,μέν,d--------
7,φυγών,φεύγω,v-sapamn-
8,",",punc1,u--------
9,μηδεπώποτε,μηδεπώποτε,d--------
10,δ᾽,δέ,c--------
11,ἐξελεγχθεὶς,ἐξελέγχω,v-sappmn-
12,ἀδικῶν,ἀδικέω,v-sppamn-
13,ἐν,ἐν,r--------
14,ἐγκλήματι,ἔγκλημα,n-s---nd-
15,γίγνοιτ᾽,γίγνομαι,v3spoe---
16,ἂν,ἄν1,d--------
17,διὰ,διά,r--------
18,τοῦτο,οὗτος,p-s---na-
19,δικαίως,δίκαιος,d--------
20,;,punc1,u--------
