@id,@form,@lemma,@postag
1,ὧν,ὅς,p-p---ng-
2,ἀκούοντες,ἀκούω,v-pppamn-
3,τότε,τότε,d--------
4,ὑμεῖς,σύ,p-p---mn-
5,ἐν,ἐν,r--------
6,τῷ,ὁ,l-s---md-
7,δήμῳ,δῆμος,n-s---md-
8,αὐτῶν,αὐτός,p-p---mg-
9,τε,τε,d--------
10,λεγόντων,λέγω3,v-pppamg-
11,καὶ,καί,c--------
12,τῶν,ὁ,l-p---mg-
13,συναγορευόντων,συναγορεύω,v-pppamg-
14,αὐτοῖς,αὐτός,p-p---md-
15,",",",",u--------
16,ἔτι,ἔτι,d--------
17,δὲ,δέ,c--------
18,τῶν,ὁ,l-p---mg-
19,ἐμπόρων,ἔμπορος,a-p---mg-
20,καὶ,καί,c--------
21,τῶν,ὁ,l-p---mg-
22,ναυκλήρων,ναύκληρος,n-p---mg-
23,περὶ,περί,r--------
24,ἔκπλουν,ἔκπλοος,n-s---ma-
25,ὄντων,εἰμί,v-pppamg-
26,ἐκ,ἐκ,r--------
27,τοῦ,ὁ,l-s---mg-
28,Πόντου,Πόντος,n-s---mg-
29,",",",",u--------
30,καὶ,καί,c--------
31,Βυζαντίων,Βυζάντιος,n-p---mg-
32,καὶ,καί,d-------_
33,Καλχηδονίων,Καλχηδόνιος,n-p---mg-
34,καὶ,καί,c--------
35,Κυζικηνῶν,Κυζικηνός,n-p---mg-
36,καταγόντων,κατάγω,v-pppamg-
37,τὰ,ὁ,l-p---na-
38,πλοῖα,πλοῖον,n-p---na-
39,ἕνεκα,ἕνεκα,r--------
40,τῆς,ὁ,l-s---fg-
41,ἰδίας,ἴδιος,a-s---fg-
42,χρείας,χρεία,n-s---fg-
43,τοῦ,ὁ,l-s---mg-
44,σίτου,σῖτος,n-s---mg-
45,",",",",u--------
46,καὶ,καί,c--------
47,ὁρῶντες,ὁράω,v-pppamn-
48,ἐν,ἐν,r--------
49,τῷ,ὁ,l-s---md-
50,Πειραιεῖ,Πειραιεύς,n-s---md-
51,τὸν,ὁ,l-s---ma-
52,σῖτον,σῖτος,n-s---ma-
53,ἐπιτιμώμενον,ἐπιτιμάω,v-sppema-
54,καὶ,καί,c--------
55,οὐκ,οὐ,d--------
56,ὄντα,εἰμί,v-sppama-
57,ἄφθονον,ἄφθονος,a-s---ma-
58,ὠνεῖσθαι,ὠνέομαι,v--pne---
59,",",",",u--------
60,ἐψηφίσασθε,ψηφίζω,v2paim---
61,τάς,ὁ,l-p---fa-
62,τε,τε,d--------
63,ναῦς,ναῦς,n-p---fa-
64,καθέλκειν,καθέλκω,v--pna---
65,τοὺς,ὁ,l-p---ma-
66,τριηράρχους,τριήραρχος,n-p---ma-
67,καὶ,καί,c--------
68,παρακομίζειν,παρακομίζω,v--pna---
69,ἐπὶ,ἐπί,r--------
70,τὸ,ὁ,l-s---na-
71,χῶμα,χῶμα,n-s---na-
72,",",",",u--------
73,καὶ,καί,d--------
74,τοὺς,ὁ,l-p---ma-
75,βουλευτὰς,βουλευτής,n-p---ma-
76,καὶ,καί,c--------
77,τοὺς,ὁ,l-p---ma-
78,δημάρχους,δήμαρχος,n-p---ma-
79,καταλόγους,κατάλογος,n-p---ma-
80,ποιεῖσθαι,ποιέω,v--pne---
81,τῶν,ὁ,l-p---mg-
82,δημοτῶν,δημότης,n-p---mg-
83,καὶ,καί,c--------
84,ἀποφέρειν,ἀποφέρω,v--pna---
85,ναύτας,ναύτης,n-p---ma-
86,",",",",u--------
87,καὶ,καί,c--------
88,διὰ,διά,r--------
89,τάχους,τάχος,n-s---ng-
90,τὸν,ὁ,l-s---ma-
91,ἀπόστολον,ἀπόστολος,n-s---ma-
92,ποιεῖσθαι,ποιέω,v--pne---
93,καὶ,καί,c--------
94,βοηθεῖν,βοηθέω,v--pna---
95,ἑκασταχοῖ,ἑκασταχοῖ,d--------
96,.,.,u--------
