,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|Genesis_deel3|252|1,1,ἀπηγγέλη,ἀπαγγέλλω,v3saip---,PRED_CO
1,Leuven|Genesis_deel3|252|2,2,δέ,δέ,d--------,AuxY
2,Leuven|Genesis_deel3|252|3,3,Ρεβεκκα,Ρεβεκκα,n-s---fd-,OBJ
3,Leuven|Genesis_deel3|252|4,4,τά,ὁ,l-p---nn-,ATR
4,Leuven|Genesis_deel3|252|5,5,ῥήματα,ῥῆμα,n-p---nn-,SBJ
5,Leuven|Genesis_deel3|252|6,6,Ησαυ,Ησαυ,n-s---mg-,ATR
6,Leuven|Genesis_deel3|252|7,7,τοῦ,ὁ,l-s---mg-,ATR
7,Leuven|Genesis_deel3|252|8,8,υἱοῦ,υἱός,n-s---mg-,APOS
8,Leuven|Genesis_deel3|252|9,9,αὐτῆς,αὐτός,p-s---fg-,ATR
9,Leuven|Genesis_deel3|252|10,10,τοῦ,ὁ,l-s---mg-,ATR
10,Leuven|Genesis_deel3|252|11,11,πρεσβυτέρου,πρεσβύτερος,a-s---mgc,ATR
12,Leuven|Genesis_deel3|252|13,13,καί,καί,c--------,AuxY
13,Leuven|Genesis_deel3|252|14,14,πέμψασα,πέμπω,v-sapafn-,ADV
14,Leuven|Genesis_deel3|252|15,15,ἐκάλεσεν,καλέω,v3saia---,PRED_CO
15,Leuven|Genesis_deel3|252|16,16,Ιακωβ,Ἰακώβ,n-s---ma-,OBJ
16,Leuven|Genesis_deel3|252|17,17,τόν,ὁ,l-s---ma-,ATR
17,Leuven|Genesis_deel3|252|18,18,υἱόν,υἱός,n-s---ma-,APOS
18,Leuven|Genesis_deel3|252|19,19,αὐτῆς,αὐτός,p-s---fg-,ATR
19,Leuven|Genesis_deel3|252|20,20,τόν,ὁ,l-s---ma-,ATR
20,Leuven|Genesis_deel3|252|21,21,νεώτερον,νέος,a-s---mac,ATR
21,Leuven|Genesis_deel3|252|22,22,καί,καί,c--------,COORD
22,Leuven|Genesis_deel3|252|23,23,εἶπεν,λέγω,v3saia---,PRED_CO
23,Leuven|Genesis_deel3|252|24,24,αὐτῷ,αὐτός,p-s---md-,OBJ
