@id,@form,@lemma,@postag,@relation
1,ὁ,ὁ,l-s---mn-,ATR
2,γὰρ,γάρ,d--------,AuxY
3,σύμβουλος,σύμβουλος,n-s---mn-,SBJ_CO
4,καὶ,καί,c--------,COORD
5,ὁ,ὁ,l-s---mn-,ATR
6,συκοφάντης,συκοφάντης,n-s---mn-,SBJ_CO
7,",",punc1,u--------,AuxX
8,οὐ,οὐ,d--------,AuxZ
9,-δὲ,δέ,d--------,AuxZ
10,τῶν,ὁ,l-p---ng-,ATR
11,ἄλλων,ἄλλος,p-p---ng-,ATR
12,οὐδὲν,οὐδείς,p-s---na-,OBJ
13,ἐοικότες,ἔοικα,v-prpamn-,ADV
14,",",punc1,u--------,AuxX
15,ἐν,ἐν,r--------,AuxP
16,τούτῳ,οὗτος,p-s---nd-,ADV
17,πλεῖστον,πλεῖστος,a-s---na-,ADV
18,ἀλλήλων,ἀλλήλων,p-p---mg-,OBJ
19,διαφέρουσιν,διαφέρω,v3ppia---,PRED
20,:,punc1,u--------,AuxK
