,@id,@form,@lemma,@postag,@relation
0,1,εὑρὼν,εὑρίσκω,v-sapamn-,ADV
1,2,δὲ,δέ,d--------,AuxY
2,3,ἐν,εἰς,r--------,AuxP
3,4,αὐτῷ,αὐτός,p-s---md-,ADV
4,5,τὸ,ὁ,l-s---na-,ATR
5,6,βυβλίον,βιβλίον,n-s---na-,OBJ
6,7,ἐνεὸν,ἐνεός,a-s---na-,ATR
7,8,λαβὼν,λαμβάνω,v-sapamn-,ADV
8,9,ἐπελέγετο,ἐπιλέγω,v3siie---,PRED_CO
9,10,",",punc1,u--------,AuxX
10,11,τὰ,ὁ,l-p---na-,ATR
11,12,δὲ,δέ,c--------,COORD
12,13,γράμματα,γράμμα,n-p---na-,OBJ
13,14,ἔλεγε,λέγω3,v3siia---,PRED_CO
14,15,τάδε,ὅδε,a-p---na-,ATR
15,16,.,punc1,u--------,AuxK
