,@id,@form,@lemma,@postag,@relation
0,1,Πέρσας,Πέρσης,n-p---ma-,SBJ
1,2,δὲ,δέ,d--------,AuxY
2,3,οἶδα,οἶδα,v1sria---,PRED_CO
3,4,νόμοισι,νόμος,n-p---md-,OBJ
4,5,τοιοῖσιδε,τοιόσδε,a-p---md-,ATR
5,6,χρεωμένους,χράομαι,v-pppema-,OBJ_CO
6,7,",",punc1,u--------,COORD
7,8,ἀγάλματα,ἄγαλμα,n-p---nn-,OBJ_CO
8,9,μὲν,μέν,d--------,AuxY
9,10,καὶ,καί,d--------,AuxY
10,11,νηοὺς,ναός,n-p---ma-,OBJ_CO
11,12,καὶ,καί,c--------,COORD
12,13,βωμοὺς,βωμός,n-p---ma-,OBJ_CO
13,14,οὐκ,οὐ,d--------,AuxZ
14,15,ἐν,εἰς,r--------,AuxP
15,16,νόμῳ,νόμος,n-s---md-,ADV
16,17,ποιευμένους,ποιόω,v-pppema-,OBJ_CO
17,18,ἱδρύεσθαι,ἱδρύω,v--pne---,OBJ
18,19,",",punc1,u--------,AuxX
19,20,ἀλλὰ,ἀλλά,c--------,COORD
20,21,καὶ,καί,d--------,AuxZ
21,22,τοῖσι,ὁ,l-p---md-,ATR
22,23,ποιεῦσι,ποιέω,v-pppamd-,OBJ
23,24,μωρίην,μωρία,n-s---fa-,OBJ
24,25,ἐπιφέρουσι,ἐπιφέρω,v3ppia---,PRED_CO
25,26,",",punc1,u--------,AuxX
26,27,ὡς,ὡς,c--------,AuxC
27,28,μὲν,μέν,d--------,AuxZ
28,29,ἐμοὶ,ἐγώ,p-s---md-,OBJ
29,30,δοκέειν,δοκέω,v--pna---,AuxY
30,31,",",punc1,u--------,AuxX
31,32,ὅτι,ὅτι2,c--------,AuxC
32,33,οὐκ,οὐ,d--------,AuxZ
33,34,ἀνθρωποφυέας,ἀνθρωποφυής,a-p---ma-,OCOMP
34,35,ἐνόμισαν,νομίζω,v3paia---,ADV
35,36,τοὺς,ὁ,l-p---ma-,ATR
36,37,θεοὺς,θεός,n-p---ma-,OBJ
37,38,κατά,κατά,c--------,AuxC
38,39,περ,πέρ,d--------,AuxZ
39,40,οἱ,ὁ,l-p---mn-,ATR
40,41,Ἕλληνες,Ἕλλην,n-p---mn-,SBJ
41,42,εἶναι,εἰμί,v--pna---,OBJ
42,43,:,punc1,u--------,AuxK
