@id;@form;@lemma;@postag;@relation
1;καίτοι;καίτοι;d--------;AuxY
2;τοῦτο;οὗτος;a-s---nn-;SBJ_CO
3;πᾶσι;πᾶς;a-p---md-;ADV
4;δῆλον;δῆλος;a-s---nn-;PNOM
5;ἦν;εἰμί;v3siia---;PRED
6;,;punc;u--------;AuxX
7;ὅτι;ὅτι;c--------;AuxC
8;εἰ;εἰ;c--------;AuxC
9;μὲν;μέν;d--------;AuxY
10;ἐκεῖνοι;ἐκεῖνος;p-p---mn-;SBJ
11;δικαίως;δίκαιος;d--------;ADV
12;ἔφευγον;φεύγω;v3piia---;ADV
13;,;punc;u--------;AuxX
14;ὑμεῖς;σύ;p2p---mn-;SBJ
15;ἀδίκως;ἄδικος;d--------;ADV
16;,;punc;u--------;AuxX
17;εἰ;εἰ;c--------;AuxC
18;δʼ;δέ;c--------;COORD
19;ὑμεῖς;σύ;p2p---mn-;SBJ
20;δικαίως;δίκαιος;d--------;ADV
21;,;punc;u--------;AuxX
22;οἱ;ὁ;l-p---mn-;ATR
23;τριάκοντα;τριάκοντα;m--------;SBJ
24;ἀδίκως;ἄδικος;d--------;ADV
25;·;punc;u--------;AuxK
