,@id,@form,@lemma,@postag,@relation
0,1,Χαμαιλέων,Χαμαιλέων,n-s---mn-,SBJ
1,2,δ᾽,δέ,d--------,AuxY
2,3,ἐν,ἐν,r--------,AuxP
3,4,τῷ,ὁ,l-s---md-,ADV
4,5,περὶ,περί,r--------,AuxP
5,6,Σαπφοῦς,Σαπφώ,n-s---fg-,OBJ
6,7,καὶ,καί,d--------,AuxZ
7,8,λέγειν,λέγω3,v--pna---,OBJ
8,9,τινάς,τις,p-p---ca-,SBJ
9,10,φησιν,φημί,v3spia---,PRED
10,11,εἰς,εἰς,r--------,AuxP
11,12,αὐτὴν,αὐτός,p-s---fa-,ADV
12,13,πεποιῆσθαι,ποιέω,v--rne---,OBJ
13,14,ὑπὸ,ὑπό,r--------,AuxP
14,15,Ἀνακρέοντος,Ἀνακρέων,n-s---mg-,OBJ
15,16,τάδε,ὅδε,p-p---na-,SBJ
16,17,:,punc1,u--------,AuxK
