,@id,@form,@lemma,@postag,@relation
0,1,ἐπιθέσθαι,ἐπιτίθημι,v--ane---,SBJ
1,2,δὲ,δέ,d--------,AuxY
2,3,τίνα,τις,p-s---ca-,SBJ
3,4,μᾶλλον,μᾶλλον,d--------,ADV
4,5,εἰκός,ἔοικα,v-srpann-,PNOM
5,6,ἐστιν,εἰμί,v3spia---,PRED
6,7,ἢ,ἢ,c--------,AuxC
7,8,τὸν,ὁ,l-s---ma-,ATR
8,9,μεγάλα,μέγας,a-p---na-,ATR
9,10,μὲν,μέν,d--------,AuxY
10,11,κακὰ,κακός,a-p---na-,OBJ
11,12,προπεπονθότα,προπάσχω,v-srpama-,SBJ_CO
12,13,",",punc1,u--------,AuxX
13,14,ἔτι,ἔτι,d--------,ADV
14,15,δὲ,δέ,c--------,COORD
15,16,μείζονα,μέγας,a-p---nac,OBJ
16,17,ἐπίδοξον,ἐπίδοξος,a-s---ma-,PNOM
17,18,ὄντα,εἰμί,v-sppama-,SBJ_CO
18,19,πάσχειν,πάσχω,v--pna---,ADV
19,20,;,punc1,u--------,AuxK
20,21,ἐπιθέσθαι,ἐπιτίθημι,v--ane---,SBJ
21,22,ἐστιν,εἰμί,v3spia---,ADV
