,@id,@form,@lemma,@postag,@relation
0,1,περὶ,περί,r--------,AuxP
1,2,γὰρ,γάρ,d--------,AuxY
2,3,αὐτῆς,αὐτός,a-s---fg-,ATR
3,4,τῆς,ὁ,l-s---fg-,ATR
4,5,εὐδαιμονίας,εὐδαιμονία,n-s---fg-,ADV
5,6,τρέμων,τρέμω,v-sppamn-,ADV
6,7,μὴ,μή,c--------,AuxC
7,8,ἀποστερηθῇ,ἀποστερέω,v3sasp---,OBJ
8,9,",",punc1,u--------,AuxX
9,10,εἰκότως,εἰκότως,d--------,ADV_CO
10,11,μὲν,μέν,d--------,AuxY
11,12,ἀνοσίως,ἀνόσιος,d--------,ADV_CO
12,13,δὲ,δέ,c--------,COORD
13,14,ἀπέκτεινε,ἀποκτείνω,v3saia---,PRED
14,15,τὸν,ὁ,l-s---ma-,ATR
15,16,ἄνδρα,ἀνήρ,n-s---ma-,OBJ
16,17,.,punc1,u--------,AuxK
