,@id,@form,@lemma,@postag,@relation
0,1,δρῶντες,δράω,v-pppamn-,ADV
1,2,δὲ,δέ,d--------,AuxY
2,3,τ-,ὁ,l-s---na-,ATR
3,4,ἀναντία,ἐναντίος,a-p---na-,OBJ
4,5,ὧν,ὅς,p-p---ng-,SBJ
5,6,προστέτακται,προστάσσω,v3srie---,ADV
6,7,αὐτοῖς,αὐτός,p-p---md-,OBJ
7,8,",",punc1,u--------,AuxX
8,9,φανερὸν,φανερός,a-s---nn-,PNOM
9,10,ὅτι,ὅτι2,c--------,AuxC
10,11,ἀδίκως,ἄδικος,d--------,ADV
11,12,ἐμὲ,ἐγώ,p1s---ma-,OBJ
12,13,μᾶλλον,μᾶλλον,d--------,ADV
13,14,ἀποκτεῖναι,ἀποκτείνω,v--ana---,OBJ
14,15,ζητοῦσιν,ζητέω,v3ppia---,SBJ
15,16,ἢ,ἢ,c--------,AuxC
16,17,τὸν,ὁ,l-s---ma-,ATR
17,18,φονέα,φονεύς,n-s---ma-,OBJ
18,19,τιμωρεῖσθαι,τιμωρέω,v--pne---,OBJ
19,20,.,punc1,u--------,AuxK
20,21,ἐστιν,εἰμί,v3spia---,PRED
21,22,ζητοῦσιν,ζητέω,v3ppia---,ADV
