,@id,@form,@lemma,@postag,@relation
0,1,ἰδὼν,εἶδον,v-sapamn-,ADV
1,2,δὲ,δέ,d--------,AuxY
2,3,ταῦτα,οὗτος,p-p---na-,OBJ
3,4,Ἆγις,Ἄγις,n-s---mn-,SBJ
4,5,ἀπήγαγε,ἀπάγω,v3saia---,PRED_CO
5,6,ταχέως,ταχέως,d--------,ADV
6,7,",",punc1,u--------,AuxX
7,8,καί,καί,c--------,COORD
8,9,τινες,τις,p-p---cn-,SBJ
9,10,αὐτῶν,αὐτός,p-p---mg-,ATR
10,11,ὀλίγοι,ὀλίγος,a-p---mn-,ATR
11,12,τῶν,ὁ,l-p---fg-,ATR
12,13,ἐπὶ,ἐπί,r--------,AuxP
13,14,πᾶσιν,πᾶσις,n-s---fa-,ATR
14,15,ὑπὸ,ὑπό,r--------,AuxP
15,16,τῶν,ὁ,l-p---mg-,ATR
16,17,ψιλῶν,ψιλός,a-p---mg-,OBJ
17,18,ἀπέθανον,ἀποθνήσκω,v3paia---,PRED_CO
18,19,.,punc1,u--------,AuxK
