,@id,@form,@lemma,@postag,@relation
0,1,καὶ,καί,d--------,AuxY
1,2,εὐθὺς,εὐθύς2,d--------,ADV
2,3,ἐναυμάχησαν,ναυμαχέω,v3paia---,PRED_CO
3,4,αὖθις,αὖθις,d--------,ADV
4,5,Λακεδαιμόνιοι,Λακεδαιμόνιος,n-p---mn-,SBJ_CO
5,6,καὶ,καί,c--------,COORD
6,7,Ἀθηναῖοι,Ἀθηναῖος,n-p---mn-,SBJ_CO
7,8,",",punc1,u--------,AuxX
8,9,ἐνίκησαν,νικάω,v3paia---,PRED_CO
9,10,δὲ,δέ,c--------,COORD
10,11,Λακεδαιμόνιοι,Λακεδαιμόνιος,n-p---mn-,SBJ
11,12,ἡγουμένου,ἡγέομαι,v-sppmmg-,ADV
12,13,Ἀγησανδρίδου,Ἀγησανδρίδας,n-s---mg-,SBJ
13,14,.,punc1,u--------,AuxK
