,@id,@form,@lemma,@postag,@relation
0,1,οἱ,ὁ,l-p---mn-,ATR
1,2,δὲ,δέ,d--------,AuxY
2,3,Πελοποννήσιοι,Πελοποννήσιοι,n-p---mn-,SBJ
3,4,ἰδόντες,εἶδον,v-papamn-,ADV
4,5,τὰς,ὁ,l-p---fa-,ATR
5,6,τῶν,ὁ,l-p---mg-,ATR
6,7,Ἀθηναίων,Ἀθήναιος,n-p---mg-,ATR
7,8,τριήρεις,τριήρης,n-p---fa-,SBJ
8,9,οὔσας,εἰμί,v-pppafa-,OBJ
9,10,πλείους,πλείων,a-p---fac,PNOM_CO
10,11,τε,τε,d--------,AuxY
11,12,πολλῷ,πολύς,a-s---nd-,ADV
12,13,ἢ,ἤ1,c--------,AuxC
13,14,πρότερον,πρότερος,a-s---na-,ADV
14,15,καὶ,καί,c--------,COORD
15,16,πρὸς,πρός,r--------,AuxP
16,17,τῷ,ὁ,l-s---md-,ATR
17,18,λιμένι,λιμήν,n-s---md-,PNOM_CO
18,19,",",punc1,u--------,AuxX
19,20,ἔφυγον,φεύγω,v3paia---,PRED
20,21,εἰς,εἰς,r--------,AuxP
21,22,τὴν,ὁ,l-s---fa-,ATR
22,23,γῆν,γῆ,n-s---fa-,ADV
23,24,·,punc1,u--------,AuxK
