,@id,@form,@lemma,@postag,@relation
0,1,οἱ,ὁ,l-p---mn-,SBJ_AP
1,2,δʼ,δέ,d--------,AuxY
2,3,ἀναβοήσαντες,ἀναβοάω,v-papamn-,ADV
3,4,ἐκέλευον,κελεύω,v3piia---,PRED
4,5,ἐκείνους,ἐκεῖνος,p-p---ma-,OBJ
5,6,ἄρχειν,ἄρχω,v--pna---,OBJ
6,7,",",punc1,u--------,APOS
7,8,καὶ,καί,d--------,AuxY
8,9,μάλιστα,μάλιστα,d--------,AuxZ
9,10,οἱ,ὁ,l-p---mn-,ATR
10,11,τριήραρχοι,τριήραρχος,n-p---mn-,SBJ_AP_CO
11,12,καὶ,καί,d--------,AuxY
12,13,οἱ,ὁ,l-p---mn-,ATR
13,14,ἐπιβάται,ἐπιβάτης,n-p---mn-,SBJ_AP_CO
14,15,καὶ,καί,c--------,COORD
15,16,οἱ,ὁ,l-p---mn-,ATR
16,17,κυβερνῆται,κυβερνήτης,n-p---mn-,SBJ_AP_CO
17,18,.,punc1,u--------,AuxK
