,@id,@form,@lemma,@postag,@relation
0,1,εὐθὺς,εὐθύς2,d--------,ADV
1,2,οὖν,οὖν,d--------,AuxY
2,3,οἱ,ὁ,l-p---mn-,ATR
3,4,μὲν,μέν,d--------,AuxY
4,5,ἄλλοι,ἄλλος,p-p---mn-,SBJ
5,6,πάντες,πᾶς,a-p---mn-,ATR
6,7,ἀπηλλάγησαν,ἀπαλλαξείω,v3paip---,PRED_CO
7,8,",",punc1,u--------,AuxX
8,9,ὁ,ὁ,l-s---mn-,ATR
9,10,δὲ,δέ,c--------,COORD
10,11,Λεωνίδης,Λεωνίδας,n-s---mn-,SBJ
11,12,μετὰ,μετά,r--------,AuxP
12,13,τῶν,ὁ,l-p---mg-,ATR
13,14,πολιτῶν,πολίτης,n-p---mg-,ADV
14,15,ἡρωικὰς,ἡρωικός,a-p---fa-,ATR_CO
15,16,πράξεις,πρᾶξις,n-p---fa-,OBJ
16,17,καὶ,καί,c--------,COORD
17,18,παραδόξους,παράδοξος,a-p---fa-,ATR_CO
18,19,ἐπετελέσατο,ἐπιτελέω,v3saim---,PRED_CO
19,20,.,punc1,u--------,AuxK
