,@id,@form,@lemma,@postag,@relation
0,1,ὁ,ὁ,l-s---mn-,ATR
1,2,δὲ,δέ,d--------,AuxY
2,3,βασιλεὺς,βασιλεύς,n-s---mn-,SBJ
3,4,ἀκούσας,ἀκούω,v-sapamn-,ADV
4,5,παρὰ,παρά,r--------,AuxP
5,6,τῶν,ὁ,l-p---mg-,ATR
6,7,ἀγγέλων,ἄγγελος,n-p---mg-,ADV
7,8,τὰς,ὁ,l-p---fa-,ATR
8,9,τῶν,ὁ,l-p---mg-,ATR
9,10,Ἑλλήνων,Ἕλλην,n-p---mg-,ATR
10,11,ἀποκρίσεις,ἀπόκρισις,n-p---fa-,OBJ
11,12,προσεκαλέσατο,προσκαλέω,v3saim---,PRED_CO
12,13,Δημάρατον,Δημ́αρατος,n-s---ma-,OBJ
13,14,Σπαρτιάτην,Σπαρτιάτης,n-s---ma-,ATR
14,15,",",punc1,u--------,AuxX
15,16,ἐκ,ἐκ,r--------,AuxP
16,17,τῆς,ὁ,l-s---fg-,ATR
17,18,πατρίδος,πατρίς,n-s---fg-,ADV
18,19,πεφευγότα,φεύγω,v-srpama-,ATR
19,20,πρὸς,πρός,r--------,AuxP
20,21,αὐτόν,αὐτός,p-s---ma-,ADV
21,22,",",punc1,u--------,AuxX
22,23,καταγελάσας,καταγελάω,v-sapamn-,ADV
23,24,δὲ,δέ,c--------,COORD
24,25,τῶν,ὁ,l-p---fg-,ATR
25,26,ἀποκρίσεων,ἀπόκρισις,n-p---fg-,OBJ
26,27,ἐπηρώτησε,ἐπερωτάω,v3saia---,PRED_CO
27,28,τὸν,ὁ,l-s---ma-,ATR
28,29,Λάκωνα,Λάκων,n-s---ma-,OBJ
29,30,",",punc1,u--------,AuxX
30,31,πότερον,πότερος,a-s---na-,ADV
31,32,οἱ,ὁ,l-p---mn-,ATR
32,33,Ἕλληνες,Ἕλλην,n-p---mn-,SBJ
33,34,ὀξύτερον,ὀξύς2,a-s---na-,ADV
34,35,τῶν,ὁ,l-p---mg-,ATR
35,36,ἐμῶν,ἐμός,a-p---mg-,ATR
36,37,ἵππων,ἵππος,n-p---mg-,ADV
37,38,φεύξονται,φεύγω,v3pfim---,OBJ_CO
38,39,ἢ,ἤ1,c--------,COORD
39,40,πρὸς,πρός,r--------,AuxP
40,41,τηλικαύτας,τηλικοῦτος,a-p---fa-,ATR
41,42,δυνάμεις,δύναμις,n-p---fv-,ADV
42,43,παρατάξασθαι,παρατάσσω,v--anm---,OBJ
43,44,τολμήσουσι,τολμάω,v3pasa---,OBJ_CO
44,45,;,punc1,u--------,AuxK
