,@id,@form,@lemma,@postag,@relation
0,1,ἀκούσαντες,ἀκούω,v-papamn-,ADV
1,2,δʼ,δέ,d--------,AuxY
2,3,οἱ,ὁ,l-p---mn-,ATR
3,4,Ἕλληνες,Ἕλλην,n-p---mn-,SBJ
4,5,συνήδρευσαν,συνεδρεύω,v3paia---,PRED_CO
5,6,περὶ,περί,r--------,AuxP
6,7,μέσας,μέσος,a-p---fa-,ATR
7,8,νύκτας,νύξ,n-p---fa-,ADV
8,9,καὶ,καί,c--------,COORD
9,10,ἐβουλεύοντο,βουλεύω,v3piie---,PRED_CO
10,11,περὶ,περί,r--------,AuxP
11,12,τῶν,ὁ,l-p---mg-,ATR
12,13,ἐπιφερομένων,ἐπιφέρω,v-pppemg-,ATR
13,14,κινδύνων,κίνδυνος,n-p---mg-,ADV
14,15,.,punc1,u--------,AuxK
