,@id,@form,@lemma,@postag,@relation
0,1,ὡς,ὡς,c--------,AuxC
1,2,δὲ,δέ,d--------,AuxY
2,3,καὶ,καί,d--------,AuxZ
3,4,οὗτοι,οὗτος,p-p---mn-,SBJ
4,5,βραχὺν,βραχύς,a-s---ma-,ATR
5,6,ἀντιστάντες,ἀνθίστημι,v-pppamn-,ADV
6,7,χρόνον,χρόνος,n-s---ma-,ADV
7,8,ἔφυγον,φεύγω,v3paia---,ADV
8,9,",",punc1,u--------,AuxX
9,10,τότε,τότε,d--------,ADV
10,11,μὲν,μέν,d--------,AuxY
11,12,τῆς,ὁ,l-s---fg-,ATR
12,13,νυκτὸς,νύξ,n-s---fg-,SBJ
13,14,ἐπιλαβούσης,ἐπιλαμβάνω,v-sapafg-,ADV
14,15,διελύθησαν,διαλύω,v3paip---,PRED
15,16,",",punc1,u--------,AuxX
16,17,παρὰ,παρά,r--------,AuxP
17,18,μὲν,μέν,d--------,AuxY
18,19,τοῖς,ὁ,l-p---md-,ATR
19,20,βαρβάροις,βάρβαρος,n-p---md-,ATR
20,21,πολλῶν,πολύς,a-p---mg-,SBJ
21,22,ἀνῃρημένων,ἀναιρέω,v-prpemg-,ADV_CO
22,23,",",punc1,u--------,AuxX
23,24,παρὰ,παρά,r--------,AuxP
24,25,δὲ,δέ,c--------,COORD
25,26,τοῖς,ὁ,l-p---md-,ATR
26,27,Ἕλλησιν,Ἕλλην,n-p---md-,ATR
27,28,ὀλίγων,ὀλίγος,a-p---mg-,SBJ
28,29,πεπτωκότων,πίπτω,v-prpamg-,ADV_CO
29,30,.,punc1,u--------,AuxK
