,@id,@form,@lemma,@postag,@relation
0,1,ἐν,ἐν,r--------,AuxP
1,2,οὖν,οὖν,d--------,AuxY
2,3,τέτταρσιν,τέσσαρες,a-p---nd-,ATR_CO
3,4,ἢ,ἤ1,c--------,COORD
4,5,πέντε,πέντε,m--------,ATR_CO
5,6,ἔτεσι,ἔτος,n-p---nd-,ADV
6,7,",",punc1,u--------,AuxX
7,8,πρότερον,πρότερος,a-s---na-,ADV
8,9,μὴ,μή,d--------,AuxZ
9,10,ὑπαρχούσης,ὑπάρχω,v-sppafg-,ADV
10,11,οὐσίας,οὐσία,n-s---fg-,SBJ
11,12,",",punc1,u--------,AuxX
12,13,χαλεπόν,χαλεπός,a-s---nn-,PRED
13,14,",",punc1,u--------,AuxX
14,15,ὦ,ὦ,i--------,AuxZ
15,16,ἄνδρες,ἀνήρ,n-p---mv-,ExD
16,17,δικασταί,δικαστής,n-p---mv-,ATR
17,18,",",punc1,u--------,AuxX
18,19,τραγῳδοῖς,τραγῳδός,n-p---md-,OBJ
19,20,τε,τε,d--------,AuxY
20,21,δὶς,δίς,d--------,ADV
21,22,χορηγῆσαι,χορηγέω,v--ana---,SBJ_CO
22,23,",",punc1,u--------,AuxX
23,24,ὑπὲρ,ὑπέρ,r--------,AuxP
24,25,τε,τε,d--------,AuxY
25,26,καὶ,καί,c--------,COORD
26,27,τοῦ,ὁ,l-s---mg-,ATR
27,28,πατρός,πατήρ,n-s---mg-,ADV
28,29,",",punc1,u--------,AuxX
29,30,καὶ,καί,d--------,AuxY
30,31,τρία,τρία,m--------,ATR
31,32,ἔτη,ἔτος,n-p---na-,ADV
32,33,συνεχῶς,συνεχής,d--------,ADV
33,34,τριηραρχῆσαι,τριηραρχέω,v--ana---,SBJ_CO
34,35,",",punc1,u--------,AuxX
35,36,εἰσφοράς,εἰσφορά,n-p---fa-,OBJ
36,37,τε,τε,d--------,AuxY
37,38,πολλάς,πολύς,a-p---fa-,ATR
38,39,εἰσενηνοχέναι,εἰσφέρω,v--rna---,SBJ_CO
39,40,",",punc1,u--------,AuxX
40,41,οἰκίαν,οἰκία,n-s---fa-,OBJ
41,42,τε,τε,d--------,AuxY
42,43,πεντήκοντα,πεντήκοντα,m--------,ATR
43,44,μνῶν,μνᾶ,n-p---fg-,ATR
44,45,πρίασθαι,πρίαμαι,v--pnm---,SBJ_CO
45,46,",",punc1,u--------,AuxX
46,47,γῆς,γῆ,n-s---fg-,ATR
47,48,τε,τε,c--------,COORD
48,49,πλέον,πλέος,a-s---na-,OBJ
49,50,ἢ,ἤ1,c--------,AuxC
50,51,τριακόσια,τριακόσιοι,a-p---na-,ATR
51,52,πλέθρα,πλέθρον,n-p---na-,OBJ
52,53,κτήσασθαι,κτάομαι,v--anm---,SBJ_CO
53,54,:,punc1,u--------,AuxK
54,55,χορηγῆσαι,χορηγέω,v--ana---,SBJ_CO
