@id,@form,@lemma,@postag
1,ὅτι,ὅτι2,c--------
2,δ᾽,δέ,d--------
3,οὐ,οὐ,d--------
4,παρέδωκε,παραδίδωμι,v3saia---
5,δικαστηρίῳ,δικαστήριον,n-s---nd-
6,οὐ,οὐ,d--------
7,-δ᾽,δέ,c--------
8,ἐξήλασεν,ἐξελαύνω,v3saia---
9,ἐκ,ἐκ,r--------
10,τοῦ,ὁ,l-s---ng-
11,βουλευτηρίου,βουλευτήριον,n-s---ng-
12,",",punc1,u--------
13,ἄχθομαι,ἄχθομαι,v1spie---
14,μὲν,μέν,d--------
15,λέγων,λέγω3,v-sppamn-
16,",",punc1,u--------
17,ἀνάγκη,ἀνάγκη,n-s---fn-
18,δ᾽,δέ,c--------
19,ἐστὶν,εἰμί,v3spia---
20,εἰπεῖν,εἶπον,v--ana---
21,",",punc1,u--------
22,ὅτι,ὅτι2,c--------
23,τῆς,ὁ,l-s---fg-
24,δωρεᾶς,δωρεά,n-s---fg-
25,ἀπέτυχε,ἀποτυγχάνω,v3saia---
26,.,punc1,u--------
