@id,@form,@lemma,@postag
1,ἀναγίγνωσκε,ἀναγιγνώσκω,v2spma---
2,δὴ,δή,d--------
3,ἃ,ὅς,p-p---na-
4,περὶ,περί,r--------
5,τοῦ,ὁ,l-s---ng-
6,ὁμοτάφους,ὁμόταφος,a-p---ma-
7,αὐτοὺς,αὐτός,p-p---ma-
8,γενέσθαι,γίγνομαι,v--anm---
9,λέγει,λέγω3,v3spia---
10,ἐν,ἐν,r--------
11,τῷ,ὁ,l-s---md-
12,ὕπνῳ,ὕπνος,n-s---md-
13,ὁ,ὁ,l-s---mn-
14,Πάτροκλος,Πάτροκλος,n-s---mn-
15,",",punc1,u--------
16,καὶ,καί,c--------
17,περὶ,περί,r--------
18,τῶν,ὁ,l-p---fg-
19,διατριβῶν,διατριβή,n-p---fg-
20,",",punc1,u--------
21,ἃς,ὅς,p-p---fa-
22,συνδιέτριβον,συνδιατρίβω,v3piia---
23,ἀλλήλοις,ἀλλήλων,p-p---md-
24,.,punc1,u--------
