@id,@form,@lemma,@postag
1,<,punc1,u--------
2,ὥστε,ὥστε,d--------
3,>,punc1,u--------
4,ὅ,ὅς,p-s---nn-
5,τι,τις,a-s---nn_
6,ἐν,ἐν,r--------
7,Σικελίᾳ,Σικελία,n-s---fd-
8,ἡδὺ,ἡδύς,a-s---nn-
9,ἢ,ἤ1,d--------
10,ἐν,ἐν,r--------
11,Ἰταλίᾳ,Ἰταλία,n-s---fd-
12,ἢ,ἤ1,d--------
13,ἐν,ἐν,r--------
14,Κύπρῳ,Κύπρος,n-s---fd-
15,ἢ,ἤ1,d--------
16,ἐν,ἐν,r--------
17,Αἰγύπτῳ,Αἴγυπτος,n-s---fd-
18,ἢ,ἤ1,d--------
19,ἐν,ἐν,r--------
20,Λυδίᾳ,Λυδία,n-s---fd-
21,ἢ,ἤ1,d--------
22,ἐν,ἐν,r--------
23,τῷ,ὁ,l-s---md-
24,Πόντῳ,Πόντος,n-s---md-
25,ἢ,ἤ1,d--------
26,ἐν,ἐν,r--------
27,Πελοποννήσῳ,Πελοπόννησος,n-s---fd-
28,ἢ,ἢ,c--------
29,ἄλλοθί,ἄλλοθι,d--------
30,που,πού,d--------
31,",",punc1,u--------
32,ταῦτα,οὗτος,p-p---na-
33,πάντα,πᾶς,a-p---na-
34,εἰς,εἰς,r--------
35,ἓν,εἷς,n-s---na-
36,ἥθροισται,ἀθροίζω,v3srie---
37,διὰ,διά,r--------
38,τὴν,ὁ,l-s---fa-
39,ἀρχὴν,ἀρχή,n-s---fa-
40,τῆς,ὁ,l-s---fg-
41,θαλάττης,θάλασσα,n-s---fg-
42,.,punc1,u--------
43,ἐστιν,εἰμί,v3spia---
