@id,@form,@lemma,@postag
1,εἶτ᾽,εἶτα,d--------
2,οἴκοι,οἴκοι,d--------
3,καθήμενοι,κάθημαι,v-prpmmn-
4,ἄνευ,ἄνευ,r--------
5,νεῶν,ναῦς,n-p---fg-
6,ἔκπλου,ἔκπλοος,n-s---mg-
7,διοικοῦσι,διοικέω,v3ppia---
8,τὰς,ὁ,l-p---fa-
9,πόλεις,πόλις,n-p---fa-
10,τὰς,ὁ,l-p---fa-
11,συμμαχίδας,συμμαχίς,n-p---fa-
12,",",punc1,u--------
13,καὶ,καί,c--------
14,τοὺς,ὁ,l-p---ma-
15,μὲν,μέν,d--------
16,τοῦ,ὁ,l-s---mg-
17,δήμου,δῆμος,n-s---mg-
18,σῴζουσι,σώζω,v3ppia---
19,",",punc1,u--------
20,τοὺς,ὁ,l-p---ma-
21,δ᾽,δέ,c--------
22,ἐναντίους,ἐναντίος,a-p---ma-
23,ἀπολλύουσιν,ἀπόλλυμι,v3ppia---
24,ἐν,ἐν,r--------
25,τοῖς,ὁ,l-p---nd-
26,δικαστηρίοις,δικαστήριον,n-p---nd-
27,:,punc1,u--------
