@id,@form,@lemma,@postag
1,περὶ,περί,r--------
2,δὲ,δέ,d--------
3,τῶν,ὁ,l-p---mg-
4,συμμάχων,σύμμαχος,n-p---mg-
5,",",punc1,u--------
6,ὅτι,ὅτι2,c--------
7,ἐκπλέοντες,ἐκπλέω,v-pppamn-
8,συκοφαντοῦσιν,συκοφαντέω,v3ppia---
9,ὡς,ὡς,c--------
10,δοκοῦσι,δοκέω,v3ppia---
11,καὶ,καί,c--------
12,μισοῦσι,μισέω,v3ppia---
13,τοὺς,ὁ,l-p---ma-
14,χρηστούς,χρηστός,a-p---ma-
15,",",punc1,u--------
16,γιγνώσκοντες,γιγνώσκω,v-pppamn-
17,ὅτι,ὅτι2,c--------
18,μισεῖσθαι,μισέω,v--pne---
19,μὲν,μέν,d--------
20,ἀνάγκη,ἀνάγκη,n-s---fn-
21,τὸν,ὁ,l-s---ma-
22,ἄρχοντα,ἄρχω,v-sppama-
23,ὑπὸ,ὑπό,r--------
24,τοῦ,ὁ,l-s---mg-
25,ἀρχομένου,ἄρχω,v-sppemg-
26,",",punc1,u--------
27,εἰ,εἰ,c--------
28,δὲ,δέ,c--------
29,ἰσχύσουσιν,ἰσχύω,v3pasa---
30,οἱ,ὁ,l-p---mn-
31,πλούσιοι,πλούσιος,a-p---mn-
32,καὶ,καί,c--------
33,οἱ,ὁ,l-p---mn-
34,χρηστοὶ,χρηστός,a-p---mn-
35,ἐν,ἐν,r--------
36,ταῖς,ὁ,l-p---fd-
37,πόλεσιν,πόλις,n-p---fd-
38,",",punc1,u--------
39,ὀλίγιστον,ὀλίγιστος,a-s---ma-
40,χρόνον,χρόνος,n-s---ma-
41,ἡ,ὁ,l-s---fn-
42,ἀρχὴ,ἀρχή,n-s---fn-
43,ἔσται,εἰμί,v3sfim---
44,τοῦ,ὁ,l-s---mg-
45,δήμου,δῆμος,n-s---mg-
46,τοῦ,ὁ,l-s---mg-
47,Ἀθήνησι,Ἀθήνησι,d--------
48,",",punc1,u--------
49,διὰ,διά,r--------
50,ταῦτα,οὗτος,p-p---na-
51,οὖν,οὖν,d--------
52,τοὺς,ὁ,l-p---ma-
53,μὲν,μέν,d--------
54,χρηστοὺς,χρηστός,a-p---ma-
55,ἀτιμοῦσι,ἀτιμάω,v3ppia---
56,καὶ,καί,d--------
57,χρήματα,χρῆμα,n-p---na-
58,ἀφαιροῦνται,ἀφαιρέω,v3ppie---
59,καὶ,καί,d--------
60,ἐξελαύνονται,ἐξελαύνω,v3ppie---
61,καὶ,καί,c--------
62,ἀποκτείνουσι,ἀποκτείνω,v3ppia---
63,",",punc1,u--------
64,τοὺς,ὁ,l-p---ma-
65,δὲ,δέ,c--------
66,πονηροὺς,πονηρός,a-p---ma-
67,αὔξουσιν,αὐξάνω,v3ppia---
68,.,punc1,u--------
69,ἐστιν,εἰμί,v3spia---
