@id,@form,@lemma,@postag
1,εἰ,εἰ,c--------
2,γὰρ,γάρ,d--------
3,νῆσον,νῆσος,n-s---fa-
4,οἰκοῦντες,οἰκέω,v-pppamn-
5,θαλασσοκράτορες,θαλασσοκράτωρ,n-p---mn-
6,ἦσαν,εἰμί,v3piia---
7,Ἀθηναῖοι,Ἀθηναῖος,n-p---mn-
8,",",punc1,u--------
9,ὑπῆρχεν,ὑπάρχω,v3siia---
10,ἂν,ἄν1,d--------
11,αὐτοῖς,αὐτός,p-p---md-
12,ποιεῖν,ποιέω,v--pna---
13,μὲν,μέν,d--------
14,κακῶς,κακός,d--------
15,",",punc1,u--------
16,εἰ,εἰ,c--------
17,ἐβούλοντο,βούλομαι,v3piie---
18,",",punc1,u--------
19,πάσχειν,πάσχω,v--pna---
20,δὲ,δέ,c--------
21,μηδέν,μηδείς,p-s---na-
22,",",punc1,u--------
23,ἕως,ἕως,c--------
24,τῆς,ὁ,l-s---fg-
25,θαλάττης,θάλασσα,n-s---fg-
26,ἦρχον,ἄρχω,v3piia---
27,",",punc1,u--------
28,μη,μη,d--------
29,-δὲ,δέ,d--------
30,τμηθῆναι,τέμνω,v--anp---
31,τὴν,ὁ,l-s---fa-
32,ἑαυτῶν,ἑαυτοῦ,p-p---mg-
33,γῆν,γῆ,n-s---fa-
34,μη,μη,d--------
35,-δὲ,δέ,c--------
36,προσδέχεσθαι,προσδέχομαι,v--pne---
37,τοὺς,ὁ,l-p---ma-
38,πολεμίους,πολέμιος,n-p---ma-
39,:,punc1,u--------
