@id;@form;@lemma;@postag;@relation
1;ᾗ;ὅς;d--------;ADV
2;καὶ;καί;d--------;AuxY
3;συμψεύδονται;συμψεύδομαι;v3ppie---;PRED_CO
4;καὶ;καί;c--------;COORD
5;συγχρῶνται;συγχράομαι;v3ppse---;PRED_CO
6;πάντες;πᾶς;a-p---mn-;ATR
7;οἱ;ὁ;l-p---mn-;ATR
8;μόναρχοι;μόναρχος;n-p---mn-;SBJ
9;καθʼ;κατά;r--------;AuxP
10;ὅσον;ὅσος;a-s---na-;ADV
11;οἷοίʼ;οἷος;a-p---mn-;PNOM
12;-τʼ;τε;d--------;AuxZ
13;εἰσὶ;εἰμί;v3ppia---;ADV
14;τῷ;ὁ;l-s---nd-;ATR
15;τῆς;ὁ;l-s---fg-;ATR
16;βασιλείας;βασιλεία;n-s---fg-;ATR
17;ὀνόματι;ὄνομα;n-s---nd-;OBJ
18;.;punc;u--------;AuxK
