@id;@form;@lemma;@postag;@relation
1;λέγων;λέγω;v-sppamn-;ADV
2;δὲ;δέ;d--------;AuxY
3;ἕκαστος;ἕκαστος;a-s---mn-;AtvV
4;ὑμῶν;σύ;p2p---mg-;ATR
5;τὴν;ὁ;l-s---fa-;ATR
6;ἑαυτοῦ;ἑαυτοῦ;p-s---mg-;ATR
7;ῥώμην;ῥώμη;n-s---fa-;OBJ
8;,;punc;u--------;AuxX
9;ἔπειτʼ;ἔπειτε;d--------;ADV
10;εἰ;εἰ;c--------;AuxC
11;ἀνασταίητε;ἀνίστημι;v2paoa---;ADV
12;ὀρχησόμενοι;ὀρχέομαι;v-pfpemn-;ADV
13;,;punc;u--------;AuxX
14;μὴ;μή;d--------;AuxZ
15;ὅπως;ὅπως;d--------;AuxZ
16;ὀρχεῖσθαι;ὀρχέομαι;v--pne---;OBJ_CO
17;ἐν;ἐν;r--------;AuxP
18;ῥυθμῷ;ῥυθμός;n-s---md-;ADV
19;,;punc;u--------;AuxX
20;ἀλλʼ;ἀλλά;c--------;COORD
21;οὐδʼ;οὐδέ;d--------;AuxZ
22;ὀρθοῦσθαι;ὀρθόω;v--pne---;OBJ_CO
23;ἐδύνασθε;δύναμαι;v2piie---;PRED
24;.;punc;u--------;AuxK
