@id,@form,@lemma,@postag
1,αὕτη,οὗτος,a-s---fn-
2,δὲ,δέ,d--------
3,ἡ,ὁ,l-s---fn-
4,Θαῒς,Θαίς,n-s---fn-
5,μετὰ,μετά,r--------
6,τὸν,ὁ,l-s---ma-
7,Ἀλεξάνδρου,Ἀλέξανδρος,n-s---mg-
8,θάνατον,θάνατος,n-s---ma-
9,καὶ,καί,d--------
10,Πτολεμαίῳ,Πτολεμαῖος,n-s---md-
11,ἐγαμήθη,γαμέω,v3saip---
12,τῷ,ὁ,l-s---md-
13,πρώτῳ,πρότερος,a-s---md-
14,βασιλεύσαντι,βασιλεύω,v-sapamd-
15,Αἰγύπτου,Αἴγυπτος,n-s---mg-
16,καὶ,καί,c--------
17,ἐγέννησεν,γεννάω,v3saia---
18,αὐτῷ,αὐτός,p-s---md-
19,Λεοντίσκον,Λεοντίσκος,n-s---ma-
20,καὶ,καί,c--------
21,Λάγον,Λάγος,n-s---ma-
22,",",punc1,u--------
23,θυγατέρα,θυγάτηρ,n-s---fa-
24,δὲ,δέ,c--------
25,Εἰρήνην,εἰρήνη,n-s---fa-
26,",",punc1,u--------
27,ἣν,ὅς,p-s---fa-
28,ἔγημεν,ἔσσομαι,v1paie---
29,Εὔνοστος,εὔνοστος,n-s---fn-
30,ὁ,ὁ,l-s---mn-
31,Σόλων,Σόλοι,n-p---mg-
32,τῶν,ὁ,l-p---mg-
33,ἐν,ἐν,r--------
34,Κύπρῳ,κύπρος,n-s---fd-
35,βασιλεύς,βασιλεύς,n-s---mn-
36,.,punc1,u--------
