@id;@form;@lemma;@postag;@relation
1;Ἐπεὶ;ἐπεί;c--------;AuxC
2;δὲ;δέ;d--------;AuxY
3;Κάσσιον;Κάσσιος;n-s---ma-;OBJ
4;περὶ;περί;r--------;AuxP
5;Φιλίππους;Φίλιπποι;n-p---ma-;ADV
6;ἀνελόντες;ἀναιρέω;v-papamn-;ADV
7;ἀνεχώρησαν;ἀναχωρέω;v3paia---;ADV_CO
8;εἰς;εἰς;r--------;AuxP
9;μὲν;μέν;d--------;AuxY
10;Ἰταλίαν;Ἰταλία;n-s---fa-;OBJ
11;Καῖσαρ;Καῖσαρ;n-s---mn-;SBJ
12;ἐπὶ;ἐπί;r--------;AuxP
13;δὲ;δέ;c--------;COORD
14;τῆς;ὁ;l-s---fg-;ATR
15;Ἀσίας;̓Ασία;n-s---fg-;OBJ
16;Ἀντώνιος;Ἀντώνιος;n-s---mn-;SBJ
17;,;punc;u--------;AuxX
18;πρεσβευομένων;πρεσβεύω;v-pppefg-;ADV
19;τῶν;ὁ;l-p---fg-;ATR
20;ἄλλων;ἄλλος;a-p---fg-;ATR
21;πόλεων;πόλις;n-p---fg-;SBJ
22;πρὸς;πρός;r--------;AuxP
23;Ἀντώνιον;Ἀντώνιος;n-s---ma-;ADV
24;εἰς;εἰς;r--------;AuxP
25;Βιθυνίαν;Βιθυνία;n-s---fa-;OBJ
26;ἧκον;ἥκω;v3piia---;PRED
27;καὶ;καί;d--------;AuxZ
28;Ἰουδαίων;Ἰουδαῖος;n-p---mg-;ATR
29;οἱ;ὁ;l-p---mn-;ATR
30;δυνατοὶ;δυνατός;a-p---mn-;SBJ
31;κατηγοροῦντες;κατηγορέω;v-pppamn-;ADV
32;Φασαήλου;Φασάηλος;n-s---mg-;OBJ_CO
33;καὶ;καί;c--------;COORD
34;Ἡρώδου;Ἡρώδης;n-s---mg-;OBJ_CO
35;,;punc;u--------;AuxX
36;βίᾳ;βία;n-s---fd-;ADV
37;μὲν;μέν;d--------;AuxY
38;αὐτοὺς;αὐτός;p-p---ma-;SBJ
39;κρατεῖν;κρατέω;v--pna---;OBJ_CO
40;τῶν;ὁ;l-p---ng-;ATR
41;πραγμάτων;πρᾶγμα;n-p---ng-;OBJ
42;,;punc;u--------;AuxX
43;ὄνομα;ὄνομα;n-s---na-;OBJ
44;δὲ;δέ;c--------;COORD
45;μόνον;μόνος;a-s---na-;ATV
46;περιεῖναι;περίειμι;v--pna---;OBJ_CO
47;Ὑρκανῷ;Ὑρκανός;n-s---md-;OBJ
48;τίμιον;τίμιος;a-s---na-;ATR
49;.;punc;u--------;AuxK
50;ἀνεχώρησαν;ἀναχωρέω;v3paia---;ADV_CO
