@id;@form;@lemma;@postag;@relation
1;ἔνθα;ἔνθα;d--------;ADV
2;κρατήσας;κρατέω;v-sapamn-;ADV_CO
3;Ἡρώδης;Ἡρώδης;n-s---mn-;SBJ
4;καὶ;καί;c--------;COORD
5;πολλοὺς;πολύς;a-p---ma-;OBJ
6;αὐτῶν;αὐτός;p-p---mg-;ATR
7;ἀποκτείνας;ἀποκτείνω;v-sapamn-;ADV_CO
8;αὖθις;αὖθις;d--------;ADV
9;εἰς;εἰς;r--------;AuxP
10;μνήμην;μνήμη;n-s---fa-;ADV
11;τοῦ;ὁ;l-s---ng-;ATR
12;κατορθώματος;κατόρθωμα;n-s---ng-;ATR
13;ἔκτισεν;ἐκτίνω;v3saia---;PRED_CO
14;τὸ;ὁ;l-s---na-;ATR
15;χωρίον;χωρίον;n-s---na-;OBJ
16;καὶ;καί;d--------;AuxY
17;βασιλείοις;βασίλειον;n-p---nd-;ADV
18;πολυτελεστάτοις;πολυτελής;a-p---nds;ATR
19;ἐκόσμησεν;κοσμέω;v3saia---;PRED_CO
20;καὶ;καί;d--------;AuxY
21;ἀκρόπολιν;ἀκρόπολις;n-s---fa-;OBJ
22;ὀχυρωτάτην;ὀχυρός;a-s---fas;ATR
23;ἀνεδείματο;ἀναδέμω;v3saim---;PRED_CO
24;Ἡρώδειόν;Ἡρώδειον;n-s---na-;OCOMP
25;τε;τε;c--------;COORD
26;ἐκάλεσεν;καλέω;v3saia---;PRED_CO
27;ἀπὸ;ἀπό;r--------;AuxP
28;ἑαυτοῦ;ἑαυτοῦ;p-s---mg-;ADV
29;.;punc;u--------;AuxK
