,@id,@form,@lemma,@postag,@relation
0,1,νῦν,νῦν,d--------,AuxY
1,2,μὲν,μέν,d--------,AuxY
2,3,γὰρ,γάρ,d--------,AuxY
3,4,εἰ,εἰ,c--------,AuxC
4,5,στασιάσαιεν,στασιάζω,v3paoa---,ADV
5,6,",",punc1,u--------,AuxX
6,7,ἐλπίδα,ἐλπίς,n-s---fa-,OBJ
7,8,ἂν,ἄν1,d--------,AuxY
8,9,ἔχοντες,ἔχω,v-pppamn-,ADV
9,10,ἐν,ἐν,r--------,AuxP
10,11,τοῖς,ὁ,l-p---md-,ATR
11,12,πολεμίοις,πολέμιος,n-p---md-,ADV
12,13,στασιάσειαν,στασιάζω,v3paoa---,PRED
13,14,",",punc1,u--------,AuxX
14,15,ὡς,ὡς,d--------,AuxZ
15,16,κατὰ,κατά,r--------,AuxP
16,17,γῆν,γῆ,n-s---fa-,ADV
17,18,ἐπαξόμενοι,ἐπάγω,v-pfpmmn-,ADV
18,19,:,punc1,u--------,AuxK
