,@id,@form,@lemma,@postag,@relation
0,1,ὅπου,ὅπου,c--------,AuxC
1,2,γὰρ,γάρ,d--------,AuxY
2,3,ναυτικὴ,ναυτικός,a-s---fn-,ATR
3,4,δύναμίς,δύναμις,n-s---fn-,SBJ
4,5,ἐστιν,εἰμί,v3spia---,ADV
5,6,",",punc1,u--------,AuxX
6,7,ἀπὸ,ἀπό,r--------,AuxP
7,8,χρημάτων,χρῆμα,n-p---ng-,ADV
8,9,ἀνάγκη,ἀνάγκη,n-s---fn-,PNOM
9,10,τοῖς,ὁ,l-p---nd-,ATR
10,11,ἀνδραπόδοις,ἀνδράποδον,n-p---nd-,OBJ
11,12,δουλεύειν,δουλεύω,v--pna---,SBJ_CO
12,13,",",punc1,u--------,AuxX
13,14,ἵνα,ἵνα,c--------,AuxC
14,15,λαμβάνωμεν,λαμβάνω,v1ppsa---,ADV
15,16,<,punc1,u--------,AuxX
16,17,ὧν,ὅς,p-p---ng-,ATR
17,18,>,punc1,u--------,AuxX
18,19,πράττῃ,πράσσω,v3spsa---,OBJ
19,20,τὰς,ὁ,l-p---fa-,ATR
20,21,ἀποφοράς,ἀποφορά,n-p---fa-,OBJ
21,22,",",punc1,u--------,AuxX
22,23,καὶ,καί,c--------,COORD
23,24,ἐλευθέρους,ἐλεύθερος,a-p---ma-,AtvV
24,25,ἀφιέναι,ἀφίημι,v--pna---,SBJ_CO
25,26,.,punc1,u--------,AuxK
26,27,ἐστιν,εἰμί,v3spia---,PRED
