,@id,@form,@lemma,@postag,@relation
0,1,ὁποσάκις,ὁποσάκις,d--------,ADV
1,2,δ᾽,δέ,d--------,AuxY
2,3,ἐπεχείρησαν,ἐπιχειρέω,v3paia---,ADV
3,4,αἱρεῖσθαι,αἱρέω,v--pne---,OBJ
4,5,τοὺς,ὁ,l-p---ma-,ATR
5,6,βελτίστους,βέλτιστος,a-p---ma-,OBJ
6,7,",",punc1,u--------,AuxX
7,8,οὐ,οὐ,d--------,AuxZ
8,9,συνήνεγκεν,συμφέρω,v3saia---,PRED_CO
9,10,αὐτοῖς,αὐτός,p-p---md-,OBJ
10,11,",",punc1,u--------,AuxX
11,12,ἀλλ᾽,ἀλλά,c--------,COORD
12,13,ἐντὸς,ἐντός,r--------,AuxP
13,14,ὀλίγου,ὀλίγος,a-s---mg-,ATR
14,15,χρόνου,χρόνος,n-s---mg-,ADV
15,16,ὁ,ὁ,l-s---mn-,ATR
16,17,δῆμος,δῆμος,n-s---mn-,SBJ
17,18,ἐδούλευσεν,δουλεύω,v3saia---,PRED_CO
18,19,ὁ,ὁ,l-s---mn-,ATR
19,20,ἐν,ἐν,r--------,AuxP
20,21,Βοιωτοῖς,Βοιωτός,n-p---md-,ATR
21,22,:,punc1,u--------,AuxK
