,@id,@form,@lemma,@postag,@relation
0,1,πρὸς,πρός,r--------,AuxP
1,2,δὲ,δέ,d--------,ATR
2,3,τούτοις,οὗτος,p-p---nd-,ADV
3,4,",",punc1,u--------,AuxX
4,5,εἰ,εἰ,c--------,AuxY
5,6,μὲν,μέν,d--------,ATR
6,7,μὴ,μή,d--------,AuxZ
7,8,ἐπὶ,ἐπί,r--------,AuxP
8,9,δίκας,δίκη,n-p---fa-,OBJ
9,10,ᾔεσαν,εἶμι,v3piia---,ADV
10,11,οἱ,ὁ,l-p---mn-,ATR
11,12,σύμμαχοι,σύμμαχος,n-p---mn-,SBJ
12,13,",",punc1,u--------,AuxX
13,14,τοὺς,ὁ,l-p---ma-,ATR
14,15,ἐκπλέοντας,ἐκπλέω,v-pppama-,OBJ_AP
15,16,Ἀθηναίων,Ἀθήναιος,n-p---mg-,ATR
16,17,ἐτίμων,τιμάω,v3piia---,PRED
17,18,ἂν,ἄν1,d--------,ATR
18,19,μόνους,μόνος,a-p---ma-,ATV
19,20,",",punc1,u--------,APOS
20,21,τούς,ὁ,l-p---ma-,ATR
21,22,τε,τε,d--------,ATR
22,23,στρατηγοὺς,στρατηγός,n-p---ma-,OBJ_AP_CO
23,24,καὶ,καί,d--------,ATR
24,25,τοὺς,ὁ,l-p---ma-,ATR
25,26,τριηράρχους,τριήραρχος,n-p---ma-,OBJ_AP_CO
26,27,καὶ,καί,c--------,COORD
27,28,πρέσβεις,πρέσβις,n-p---ma-,OBJ_AP_CO
28,29,:,punc1,u--------,AuxK
