,@id,@form,@lemma,@postag,@relation
0,1,τί,τις,a-s---na-,ADV
1,2,δ᾽,δέ,d--------,AuxY
2,3,εἴ,εἰ,c--------,AuxC
3,4,τις,τις,a-s---cn-,ATR
4,5,σιδήρῳ,σίδηρος,n-s---md-,ADV_CO
5,6,ἢ,ἤ1,d--------,AuxY
6,7,χαλκῷ,χαλκός,n-s---md-,ADV_CO
7,8,ἢ,ἢ,c--------,COORD
8,9,λίνῳ,λίνον,n-s---nd-,ADV_CO
9,10,πλουτεῖ,πλουτέω,v3spia---,ADV
10,11,πόλις,πόλις,n-s---fn-,SBJ
11,12,",",punc1,u--------,AuxX
12,13,ποῖ,ποῖ,d--------,ADV
13,14,διαθήσεται,διατίθημι,v3sfim---,PRED
14,15,",",punc1,u--------,AuxX
15,16,ἐὰν,ἐάν,c--------,AuxC
16,17,μὴ,μή,d--------,AuxZ
17,18,πείσῃ,πείθω,v3sasa---,ADV
18,19,τὸν,ὁ,l-s---ma-,ATR
19,20,ἄρχοντα,ἄρχω,v-sppama-,OBJ
20,21,τῆς,ὁ,l-s---fg-,ATR
21,22,θαλάττης,θάλασσα,n-s---fg-,OBJ
22,23,;,punc1,u--------,AuxK
