,@id,@form,@lemma,@postag,@relation
0,1,θυσίας,θυσία,n-p---fa-,OBJ_CO
1,2,δὲ,δέ,d--------,AuxY
2,3,καὶ,καί,d--------,AuxY
3,4,ἱερὰ,ἱερόν,n-p---na-,OBJ_CO
4,5,καὶ,καί,d--------,AuxY
5,6,ἑορτὰς,ἑορτή,n-p---fa-,OBJ_CO
6,7,καὶ,καί,c--------,COORD
7,8,τεμένη,τέμενος,n-p---na-,OBJ_CO
8,9,γνοὺς,γιγνώσκω,v-sapamn-,ADV
9,10,ὁ,ὁ,l-s---mn-,ATR
10,11,δῆμος,δῆμος,n-s---mn-,SBJ
11,12,ὅτι,ὅτι2,c--------,AuxC
12,13,οὐχ,οὐ,d--------,AuxZ
13,14,οἷόν,οἷος,a-s---nn-,PNOM
14,15,τέ,τε,d--------,AuxZ
15,16,ἐστιν,εἰμί,v3spia---,OBJ
16,17,ἑκάστῳ,ἕκαστος,a-s---md-,ADV
17,18,τῶν,ὁ,l-p---mg-,ATR
18,19,πενήτων,πένης,n-p---mg-,ATR
19,20,θύειν,θύω2,v--pna---,SBJ_CO
20,21,καὶ,καί,d--------,AuxY
21,22,εὐωχεῖσθαι,εὐωχέω,v--pne---,SBJ_CO
22,23,καὶ,καί,d--------,AuxY
23,24,ἵστασθαι,ἵστημι,v--pne---,SBJ_CO
24,25,ἱερὰ,ἱερόν,n-p---na-,OBJ
25,26,καὶ,καί,c--------,COORD
26,27,πόλιν,πόλις,n-s---fa-,OBJ
27,28,οἰκεῖν,οἰκέω,v--pna---,SBJ_CO
28,29,καλὴν,καλός,a-s---fa-,ATR_CO
29,30,καὶ,καί,c--------,COORD
30,31,μεγάλην,μέγας,a-s---fa-,ATR_CO
31,32,",",punc1,u--------,AuxX
32,33,ἐξηῦρεν,ἐξευρίσκω,v3saia---,PRED
33,34,ὅτῳ,ὅστις,a-s---md-,ATR
34,35,τρόπῳ,τρόπος,n-s---md-,ADV
35,36,ἔσται,εἰμί,v3sfim---,OBJ
36,37,ταῦτα,οὗτος,p-p---nn-,SBJ
37,38,.,punc1,u--------,AuxK
