,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0096-00#|1095|1,1,ἐξ,ἐκ,r--------,AuxP
1,Leuven|0096-00#|1095|2,2,ὀργῆς,ὀργή,n-s---fg-,ADV
2,Leuven|0096-00#|1095|3,3,γάρ,γάρ,d--------,AuxY
3,Leuven|0096-00#|1095|4,4,πολλάκις,πολλάκις,d--------,ADV
4,Leuven|0096-00#|1095|5,5,τυγχάνει,τυγχάνω,v2spie---,PRED
5,Leuven|0096-00#|1095|6,6,βλάβην,βλάβη,n-s---fa-,SBJ
6,Leuven|0096-00#|1095|7,7,γίνεσθαι,γίγνομαι,v--pne---,OBJ
7,Leuven|0096-00#|1095|8,8,μεγάλην,μέγας,a-s---fa-,ATR
8,Leuven|0096-00#|1095|9,9,τοῖς,ὁ,l-p---md-,ATR
9,Leuven|0096-00#|1095|10,10,δυσοργήτοις,δυσόργητος,a-p---md-,OBJ
