,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0096-00#|1330|1,1,διά,διά,r--------,AuxP
1,Leuven|0096-00#|1330|2,2,δέ,δέ,d--------,AuxY
2,Leuven|0096-00#|1330|3,3,τόν,ὁ,l-s---ma-,ATR
3,Leuven|0096-00#|1330|4,4,κόπον,κόπος,n-s---ma-,ADV
4,Leuven|0096-00#|1330|5,5,τῆς,ὁ,l-s---fg-,ATR
5,Leuven|0096-00#|1330|6,6,ὁδοῦ,ὁδός,n-s---fg-,ATR
6,Leuven|0096-00#|1330|7,7,ἀποθέμενος,ἀποτίθημι,v-sapmmn-,ADV
7,Leuven|0096-00#|1330|8,8,τό,ὁ,l-s---na-,ATR
8,Leuven|0096-00#|1330|9,9,φορτίον,φορτίον,n-s---na-,OBJ
9,Leuven|0096-00#|1330|10,10,τόν,ὁ,l-s---ma-,ATR
10,Leuven|0096-00#|1330|11,11,Θάνατον,Θάνατος,n-s---ma-,OBJ
11,Leuven|0096-00#|1330|12,12,ἐπεκαλεῖτο,ἐπικαλέω,v3siie---,PRED
