@id;@form;@lemma;@postag;@relation
1;ὥστε;ὥστε;d--------;AuxY
2;οἱ;ὁ;l-p---mn-;ATR
3;Ἕλληνες;Ἕλλην;n-p---mn-;SBJ
4;ἐπεὶ;ἐπεί;c--------;AuxC
5;ᾔσθοντο;αἰσθάνομαι;v3paim---;ADV
6;,;punc;u--------;AuxX
7;βοηθοῦντες;βοηθέω;v-pppamn-;ADV
8;οὐδὲν;οὐδείς;p-s---na-;OBJ
9;ἄλλο;ἄλλος;a-s---na-;ATR
10;ηὗρον;εὑρίσκω;v3paia---;PRED
11;ἢ;ἤ;c--------;AuxC
12;νεκροὺς;νεκρός;n-p---ma-;OBJ
13;γυμνοὺς;γυμνός;a-p---ma-;ATR
14;ἐν;ἐν;r--------;AuxP
15;τῷ;ὁ;l-s---nd-;ATR
16;στρατοπέδῳ;στρατόπεδον;n-s---nd-;ADV
17;.;punc;u--------;AuxK
18;ηὗρον;εὑρίσκω;v3paia---;ADV
