@id;@form;@lemma;@postag;@relation
1;ὁ;ὁ;l-s---mn-;SBJ
2;δʼ;δέ;d--------;AuxY
3;ἀκούων;ἀκούω;v-sppamn-;ADV
4;,;punc;u--------;AuxX
5;Πρῶτον;πρῶτος;a-s---na-;ADV
6;μὲν;μέν;d--------;AuxY
7;τοίνυν;τοίνυν;d--------;AuxY
8;,;punc;u--------;AuxX
9;ἔφη;φημί;v3siia---;PRED
10;,;punc;u--------;AuxX
11;διάβηθι;διαβαίνω;v2sama---;OBJ_CO
12;σὺν;σύν;r--------;AuxP
13;ἐμοὶ;ἐγώ;p1s---md-;ADV
14;ἐπὶ;ἐπί;r--------;AuxP
15;Καρίαν;Καρία;n-s---fa-;OBJ
16;,;punc;u--------;AuxX
17;ἔπειτα;ἔπειτα;d--------;ADV
18;δὲ;δέ;c--------;COORD
19;καὶ;καί;d--------;AuxZ
20;περὶ;περί;r--------;AuxP
21;τούτων;οὗτος;p-p---ng-;ADV
22;βουλευσόμεθα;βουλεύω;v1pfim---;OBJ_CO
23;.;punc;u--------;AuxK
