,@id,@form,@lemma,@postag,@relation
0,1,ἡ,ὁ,l-s---fn-,ATR
1,2,δὲ,δέ,d--------,AuxY
2,3,πόλις,πόλις,n-s---fn-,SBJ
3,4,ἐκ,ἐκ,r--------,AuxP
4,5,τῶν,ὁ,l-p---mg-,ATR
5,6,τοιῶνδε,τοιόσδε,a-p---mg-,ATR
6,7,ἀγώνων,ἀγών,n-p---mg-,ADV
7,8,τὰ,ὁ,l-p---na-,ATR
8,9,μὲν,μέν,d--------,AuxY
9,10,ἆθλα,ἆθλον,n-p---na-,OBJ
10,11,ἑτέροις,ἕτερος,a-p---md-,OBJ
11,12,δίδωσιν,δίδωμι,v3spia---,PRED_CO
12,13,",",punc1,u--------,AuxX
13,14,αὐτὴ,αὐτός,a-s---fn-,AtvV
14,15,δὲ,δέ,c--------,COORD
15,16,τοὺς,ὁ,l-p---ma-,ATR
16,17,κινδύνους,κίνδυνος,n-p---ma-,OBJ
17,18,ἀναφέρει,ἀναφέρω,v3spia---,PRED_CO
18,19,.,punc1,u--------,AuxK
