,@id,@form,@lemma,@postag,@relation
0,1,ἁλουργῆ,ἁλουργής,a-p---na-,ATR
1,2,μὲν,μέν,d--------,AuxY
2,3,γὰρ,γάρ,d--------,AuxY
3,4,ἠμπίσχοντο,ἀμφί-ἴσχω,v3piie---,PRED_CO
4,5,ἱμάτια,ἱμάτιον,n-p---na-,OBJ
5,6,",",punc1,u--------,AuxX
6,7,ποικίλους,ποικίλος,a-p---ma-,ATR
7,8,δ᾽,δέ,d--------,AuxY
8,9,ὑπέδυνον,ὑποδύομαι,v3piia---,PRED_CO
9,10,χιτῶνας,χιτών,n-p---ma-,OBJ
10,11,",",punc1,u--------,AuxX
11,12,κορύμβους,κόρυμβος,n-p---ma-,OBJ
12,13,δ᾽,δέ,c--------,COORD
13,14,ἀναδούμενοι,ἀναδέω,v-pppemn-,ADV
14,15,τῶν,ὁ,l-p---fg-,ATR
15,16,τριχῶν,θρίξ,n-p---fg-,ATR
16,17,χρυσοῦς,χρύσεος,a-p---ma-,ATR
17,18,τέττιγας,τέττιξ,n-p---ma-,OBJ
18,19,περὶ,περί,r--------,AuxP
19,20,τὸ,ὁ,l-s---na-,ATR
20,21,μέτωπον,μέτωπον,n-s---na-,ADV_CO
21,22,καὶ,καί,c--------,COORD
22,23,τὰς,ὁ,l-p---fa-,ATR
23,24,κόρρας,κόρση,n-p---fa-,ADV_CO
24,25,ἐφόρουν,φορέω,v3piia---,PRED_CO
25,26,:,punc1,u--------,AuxK
