,@id,@form,@lemma,@postag,@relation
0,1,ἀγωνιζόμενος,ἀγωνίζομαι,v-sppemn-,ADV_CO
1,2,δέ,δέ,d--------,AuxY
2,3,ποτε,ποτέ,d--------,ADV
3,4,πρὸς,πρός,r--------,COORD
4,5,καταδεέστερον,καταδεής,a-s---mac,ADV
5,6,ἐν,ἐν,r--------,COORD
6,7,Σάμῳ,Σάμος,n-s---fd-,ADV
7,8,τὸν,ὁ,l-s---ma-,ATR
8,9,Αἴαντα,Αἴας,n-s---ma-,OBJ
9,10,καὶ,καί,c--------,COORD
10,11,ἡττηθείς,ἡττάω,v-sappmn-,ADV_CO
11,12,",",punc1,u--------,AuxX
12,13,συναχθομένων,συνάχθομαι,v-pppemg-,ADV
13,14,αὐτῷ,αὐτός,p-s---md-,OBJ
14,15,τῶν,ὁ,l-p---mg-,ATR
15,16,φίλων,φίλος,a-p---mg-,SBJ
16,17,",",punc1,u--------,AuxX
17,18,ἔφη,φημί,v3siia---,PRED
18,19,ὡς,ὡς,c--------,AuxC
19,20,αὐτὸς,αὐτός,p-s---mn-,AtvV
20,21,μὲν,μέν,d--------,AuxY
21,22,ὀλίγον,ὀλίγος,a-s---na-,ADV
22,23,φροντίζοι,φροντίζω,v3spoa---,OBJ_CO
23,24,",",punc1,u--------,AuxX
24,25,Αἴαντι,Αἴας,n-s---md-,OBJ
25,26,δὲ,δέ,c--------,COORD
26,27,συνάχθοιτο,συνάχθομαι,v3spoe---,OBJ_CO
27,28,δεύτερον,δεύτερος,a-s---na-,ADV
28,29,ἡττηθέντι,ἡσσάομαι,v-sapemd-,ATR
29,30,.,punc1,u--------,AuxK
