,@id,@form,@lemma,@postag,@relation
0,1,πυνθανόμεθα,πυνθάνομαι,v1ppie---,PRED
1,2,δὲ,δέ,d--------,AuxY
2,3,οὐκ,οὐ,d--------,AuxZ
3,4,ὀλίγους,ὀλίγος,a-p---ma-,SBJ
4,5,εἶναι,εἰμί,v--pna---,OBJ_CO
5,6,καὶ,καί,c--------,COORD
6,7,τοὺς,ὁ,l-p---ma-,ATR
7,8,νέους,νέος,a-p---ma-,SBJ
8,9,λυμαίνεσθαι,λυμαίνομαι,v--pne---,OBJ_CO
9,10,διὰ,διά,r--------,AuxP
10,11,τὸ,ὁ,l-s---na-,ATR
11,12,μηθὲν,μηδείς,p-s---na-,OBJ
12,13,πεποιηκέναι,ποιέω,v--rna---,ADV
13,14,ὑμᾶς,σύ,p2p---ma-,SBJ
14,15,ὧν,ὅς,p-p---ng-,OBJ
15,16,ἐγράψαμεν,γράφω,v1paia---,ATR
16,17,περὶ,περί,r--------,AuxP
17,18,τούτων,οὗτος,p-p---ng-,ATR
18,19,.,punc1,u--------,AuxX
