@id,@form,@lemma,@postag
1,Ξάνθιππος,Ξάνθιππος,n-s---mn-
2,δὲ,δέ,d--------
3,τηλικαύτην,τηλικοῦτος,a-s---fa_
4,ἐπίδοσιν,ἐπίδοσις,n-s---fa-
5,καὶ,καί,c--------
6,ῥοπὴν,ῥοπή,n-s---fa-
7,ποιήσας,ποιέω,v-sapamn-
8,τοῖς,ὁ,l-p---md-
9,Καρχηδονίων,Καρχηδών,n-p---mg-
10,πράγμασιν,πρᾶγμα,n-p---nd-
11,μετ᾽,μετά,r--------
12,οὐ,οὐ,d--------
13,πολὺν,πολύς,a-s---ma-
14,χρόνον,χρόνος,n-s---ma-
15,ἀπέπλευσεν,ἀποπλέω,v3saia---
16,πάλιν,πάλιν,d--------
17,",",punc1,u--------
18,φρονίμως,φρόνιμος,d--------
19,καὶ,καί,c--------
20,συνετῶς,συνετός,d--------
21,βουλευσάμενος,βουλεύω,v-sapmmn-
22,.,punc1,u--------
