,@id,@form,@lemma,@postag,@relation
0,1,οὐκ,οὐ,d--------,AuxZ
1,2,οὖν,οὖν,d--------,AuxY
2,3,δεινόν,δεινός,a-s---nn-,PNOM
3,4,",",punc1,u--------,AuxX
4,5,ὦ,ὦ,i--------,AuxZ
5,6,ἄνδρες,ἀνήρ,n-p---mv-,ExD
6,7,δικασταί,δικαστής,n-p---mv-,ATR
7,8,",",punc1,u--------,AuxX
8,9,τούτους,οὗτος,p-p---ma-,SBJ
9,10,μὲν,μέν,d--------,AuxY
10,11,οὕτως,οὕτως,d--------,ADV
11,12,εὐτυχεῖς,εὐτυχής,a-p---ma-,PNOM
12,13,εἶναι,εἰμί,v--pna---,SBJ_CO
13,14,ὥστʼ,ὥστε,c--------,AuxC
14,15,",",punc1,u--------,AuxX
15,16,ἐπειδὰν,ἐπειδάν,c--------,AuxC
16,17,ἐξαμαρτάνοντες,ἐξαμαρτάνω,v-pppamn-,AtvV
17,18,ληφθῶσι,λαμβάνω,v3pasp---,ADV
18,19,",",punc1,u--------,AuxX
19,20,διὰ,διά,r--------,AuxP
20,21,τὸ,ὁ,l-s---na-,ATR
21,22,αὑτῶν,ἑαυτοῦ,p-p---mg-,ATR
22,23,γένος,γένος,n-s---na-,ADV
23,24,σῴζεσθαι,σώζω,v--pne---,ADV
24,25,",",punc1,u--------,AuxX
25,26,ἡμᾶς,ἐγώ,p1p---ma-,SBJ
26,27,δέ,δέ,c--------,COORD
27,28,",",punc1,u--------,AuxX
28,29,εἰ,εἰ,c--------,AuxC
29,30,ἐδυστυχήσαμεν,δυστυχέω,v1paia---,ADV
30,31,διὰ,διά,r--------,AuxP
31,32,τοὺς,ὁ,l-p---ma-,ATR
32,33,οὕτως,οὕτως,d--------,ADV
33,34,ἀτακτοῦντας,ἀτακτέω,v-pppama-,ADV
34,35,",",punc1,u--------,AuxX
35,36,μηδένα,μηδείς,p-s---ma-,OBJ
36,37,ἂν,ἄν1,d--------,AuxY
37,38,δύνασθαι,δύναμαι,v--pne---,SBJ_CO
38,39,παρὰ,παρά,r--------,AuxP
39,40,τῶν,ὁ,l-p---mg-,ATR
40,41,πολεμίων,πολέμιος,a-p---mg-,ADV
41,42,ἐξαιτήσασθαι,ἐξαιτέω,v--anm---,OBJ
42,43,μηδὲ,μηδέ,d--------,AuxZ
43,44,διὰ,διά,r--------,AuxP
44,45,τὰς,ὁ,l-p---fa-,ATR
45,46,τῶν,ὁ,l-p---mg-,ATR
46,47,προγόνων,πρόγονος,n-p---mg-,ATR
47,48,ἀρετάς,ἀρετή,n-p---fa-,ADV
48,49,;,punc1,u--------,AuxK
49,50,ἐστιν,εἰμί,v3spia---,PRED
