@id,@form,@lemma,@postag
1,ἐν,ἐν,r--------
2,δὲ,δέ,d--------
3,τῷ,ὁ,l-s---nd-
4,αὐτῷ,αὐτός,a-s---nd_
5,συγγράμματι,σύγγραμμα,n-s---nd-
6,Θεόπομπος,Θεόπομπος,n-s---mn-
7,φιλογύναιον,φιλογύναιος,a-s---ma-
8,μέν,μέν,d--------
9,φησι,φημί,v3spia---
10,γεγονέναι,γίγνομαι,v--rna---
11,Φάυλλον,Φάϋλλος,n-s---ma-
12,τὸν,ὁ,l-s---ma-
13,Φωκέων,Φωκεύς,n-p---mg-
14,τύραννον,τύραννος,n-s---ma-
15,",",punc1,u--------
16,φιλόπαιδα,φιλόπαις,n-s---ma-
17,δὲ,δέ,c--------
18,Ὀνόμαρχον,Ὀνόμαρχος,n-s---ma-
19,:,punc1,u--------
20,γεγονέναι,γίγνομαι,v--rna---
