@id,@form,@lemma,@postag,@relation
1,ὅρκια,ὅρκιον,n-p---na-,OBJ
2,δὲ,δέ,d--------,AuxY
3,ποιέεται,ποιέω,v3spie---,PRED_CO
4,ταῦτα,οὗτος,a-p---nn-,ATR
5,τὰ,ὁ,l-p---nn-,ATR
6,ἔθνεα,ἔθνος,n-p---nn-,SBJ
7,τὰ,ὅς,p-p---na-,OBJ
8,πέρ,πέρ,d--------,AuxZ
9,τε,τε,d--------,AuxY
10,Ἕλληνες,Ἕλλην,n-p---mn-,SBJ
11,",",punc1,u--------,AuxX
12,καὶ,καί,c--------,COORD
13,πρὸς,πρός,r--------,AuxP
14,τούτοισι,οὗτος,p-p---nd-,ADV
15,",",punc1,u--------,AuxX
16,ἐπεὰν,ἐπειδάν,c--------,AuxC
17,τοὺς,ὁ,l-p---ma-,ATR
18,βραχίονας,βραχίων,n-p---ma-,OBJ
19,ἐπιτάμωνται,ἐπιτέμνω,v3pase---,ADV
20,ἐς,εἰς,r--------,AuxP
21,τὴν,ὁ,l-s---fa-,ATR
22,ὁμοχροίην,ὁμόχροια,n-s---fa-,ADV
23,",",punc1,u--------,AuxX
24,τὸ,ὁ,l-s---na-,ATR
25,αἷμα,αἷμα,n-s---na-,OBJ
26,ἀναλείχουσι,ἀναλείχω,v3ppia---,PRED_CO
27,ἀλλήλων,ἀλλήλων,p-p---mg-,ATR
28,.,punc1,u--------,AuxK
29,[0],,,ATR
