@id,@form,@lemma,@postag,@relation
1,περιελαυνόμενος,περιελαύνω,v-sppemn-,ADV
2,δὲ,δέ,d--------,AuxY
3,τῇ,ὁ,l-s---fd-,ATR
4,στάσι,στάσις,n-s---fv-,ADV
5,ὁ,ὁ,l-s---mn-,ATR
6,Μεγακλέης,Μεγακλῆς,n-s---mn-,SBJ
7,ἐπεκηρυκεύετο,ἐπικηρυκεύομαι,v3siie---,PRED
8,Πεισιστράτῳ,Πεισίστρατος,n-s---md-,OBJ
9,",",punc1,u--------,AuxX
10,εἰ,εἰ,c--------,AuxC
11,βούλοιτό,βούλομαι,v3spoe---,OBJ
12,οἱ,ἕ,p-s---md-,OBJ
13,τὴν,ὁ,l-s---fa-,ATR
14,θυγατέρα,θυγάτηρ,n-s---fa-,OBJ
15,ἔχειν,ἔχω,v--pna---,OBJ
16,γυναῖκα,γυνή,n-s---fa-,OCOMP
17,ἐπὶ,ἐπί,r--------,AuxP
18,τῇ,ὁ,l-s---fd-,ATR
19,τυραννίδι,τυραννίς,n-s---fd-,ADV
20,.,punc1,u--------,AuxK
