,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|4029-001|283|1,1,Ἀρεόβινδος,Ἀρεόβινδος,n-s---mn-,SBJ
1,Leuven|4029-001|283|2,2,δὲ,δέ,d--------,AuxY
2,Leuven|4029-001|283|3,3,ἐπειδὴ,ἐπεί,c--------,AuxC
3,Leuven|4029-001|283|4,4,Καβάδην,Καβάδης,n-s---ma-,SBJ
4,Leuven|4029-001|283|5,5,παντὶ,πᾶς,a-s---md-,ATR
5,Leuven|4029-001|283|6,6,τῷ,ὁ,l-s---md-,ATR
6,Leuven|4029-001|283|7,7,στρατῷ,στρατός,n-s---md-,ADV
7,Leuven|4029-001|283|8,8,ἐπιέναι,ἔπειμι,v--pna---,OBJ
8,Leuven|4029-001|283|9,9,σφίσιν,σφεῖς,p3p---cd-,OBJ
9,Leuven|4029-001|283|10,10,ἐπύθετο,πυνθάνομαι,v3siie---,ADV
11,Leuven|4029-001|283|12,12,ἀπολιπὼν,ἀπολείπω,v-sapamn-,ADV
12,Leuven|4029-001|283|13,13,τὸ,ὁ,l-s---na-,ATR
13,Leuven|4029-001|283|14,14,στρατόπεδον,στρατόπεδον,n-s---na-,OBJ
14,Leuven|4029-001|283|15,15,ξὺν,σύν,r--------,AuxP
15,Leuven|4029-001|283|16,16,τοῖς,ὁ,l-p---md-,ATR
16,Leuven|4029-001|283|17,17,ἑπομένοις,ἕπομαι,v-pppemd-,ADV
17,Leuven|4029-001|283|18,18,ἅπασιν,ἅπας,a-p---md-,ATR
18,Leuven|4029-001|283|19,19,ἐς,εἰς,r--------,AuxP
19,Leuven|4029-001|283|20,20,φυγὴν,φυγή,n-s---fa-,OBJ
20,Leuven|4029-001|283|21,21,ὥρμητο,ὁρμάω,v3slie---,PRED_CO
21,Leuven|4029-001|283|22,22,καὶ,καί,c--------,COORD
22,Leuven|4029-001|283|23,23,ἐς,εἰς,r--------,AuxP
23,Leuven|4029-001|283|24,24,Κωνσταντίναν,Κωνσταντίνα,n-s---fa-,OBJ
24,Leuven|4029-001|283|25,25,δρόμῳ,δρόμος,n-s---md-,ADV
25,Leuven|4029-001|283|26,26,ἐχώρει,χωρέω,v3siia---,PRED_CO
