,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|4029-001|197|1,1,ἔτυχε,τυγχάνω,v3saia---,PRED
1,Leuven|4029-001|197|2,2,γὰρ,γάρ,d--------,AuxY
2,Leuven|4029-001|197|3,3,πρῶτος,πρῶτος,a-s---mn-,ADV
3,Leuven|4029-001|197|4,4,Ἀδεργουδουνβάδης,Ἀδεργουδουνβάδης,n-s---mn-,SBJ
4,Leuven|4029-001|197|5,5,ἐς,εἰς,r--------,AuxP
5,Leuven|4029-001|197|6,6,αὐτὸν,αὐτός,p-s---ma-,OBJ
6,Leuven|4029-001|197|7,7,ἥκων,ἥκω,v-sppamn-,OBJ
8,Leuven|4029-001|197|9,9,νεανίας,νεανίας,n-s---mn-,ATR
9,Leuven|4029-001|197|10,10,ἀνὴρ,ἀνήρ,n-s---mn-,APOS
11,Leuven|4029-001|197|12,12,ξυγγενής,συγγενής,a-s---mn-,PNOM_CO
12,Leuven|4029-001|197|13,13,τε,τε,c--------,AuxY
13,Leuven|4029-001|197|14,14,ὢν,εἰμί,v-sppamn-,ADV
14,Leuven|4029-001|197|15,15,τῷ,ὁ,l-s---md-,ATR
15,Leuven|4029-001|197|16,16,Γουσαναστάδῃ,Γουσαναστάδης,n-s---md-,ADV
16,Leuven|4029-001|197|17,17,καὶ,καί,c--------,COORD
17,Leuven|4029-001|197|18,18,διαφερόντως,διαφέρω,d--------,ADV
18,Leuven|4029-001|197|19,19,ἀγαθὸς,ἀγαθός,a-s---mn-,PNOM_CO
19,Leuven|4029-001|197|20,20,τὰ,ὁ,l-p---na-,ATR
20,Leuven|4029-001|197|21,21,πολέμια,πολέμιος,a-p---na-,ADV
