,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|4029-001|823|1,1,ἐπεὶ,ἐπεί,c--------,AuxC
1,Leuven|4029-001|823|2,2,δὲ,δέ,d--------,AuxY
2,Leuven|4029-001|823|3,3,Ἀζαρέθης,Ἀζαρέθης,n-s---mn-,SBJ
3,Leuven|4029-001|823|4,4,ἐς,εἰς,r--------,AuxP
4,Leuven|4029-001|823|5,5,ὄψιν,ὄψις,n-s---fa-,OBJ
5,Leuven|4029-001|823|6,6,τῷ,ὁ,l-s---md-,ATR
6,Leuven|4029-001|823|7,7,βασιλεῖ,βασιλεύς,n-s---md-,OBJ
7,Leuven|4029-001|823|8,8,ἦλθεν,ἔρχομαι,v3saia---,ADV
9,Leuven|4029-001|823|10,10,ἀνεπυνθάνετο,ἀναπυνθάνομαι,v3siie---,PRED
10,Leuven|4029-001|823|11,11,αὐτοῦ,αὐτός,p-s---mg-,OBJ
11,Leuven|4029-001|823|12,12,ὁ,ὁ,l-s---mn-,ATR
12,Leuven|4029-001|823|13,13,Καβάδης,Καβάδης,n-s---mn-,SBJ
13,Leuven|4029-001|823|14,14,εἴ,εἰ,c--------,AuxC
14,Leuven|4029-001|823|15,15,τι,τις,p-s---na-,ATR
15,Leuven|4029-001|823|16,16,χωρίον,χωρίον,n-s---na-,OBJ
16,Leuven|4029-001|823|17,17,παραστησάμενος,παρίστημι,v-sapmmn-,ADV
17,Leuven|4029-001|823|18,18,Ῥωμαϊκὸν,Ῥωμαικός,a-s---na-,ATR
18,Leuven|4029-001|823|19,19,ἥκοι,ἥκω,v3spoa---,OBJ
20,Leuven|4029-001|823|21,21,ἐπεὶ,ἐπεί,c--------,AuxC
21,Leuven|4029-001|823|22,22,ξὺν,σύν,r--------,AuxP
22,Leuven|4029-001|823|23,23,τῷ,ὁ,l-s---md-,ATR
23,Leuven|4029-001|823|24,24,Ἀλαμουνδάρῳ,Ἀλαμούνδαρος,n-s---md-,ADV
24,Leuven|4029-001|823|25,25,ὡς,ὡς,c--------,AuxC
25,Leuven|4029-001|823|26,26,Ἀντιόχειαν,Ἀντιόχεια,n-s---fa-,OBJ
26,Leuven|4029-001|823|27,27,καταστρεψόμενος,καταστρέφω,v-sfpmmn-,ADV
27,Leuven|4029-001|823|28,28,ἐπὶ,ἐπί,r--------,AuxP
28,Leuven|4029-001|823|29,29,Ῥωμαίους,Ῥωμαῖος,a-p---ma-,OBJ
29,Leuven|4029-001|823|30,30,στρατεύσειεν,στρατεύω,v3saoa---,ADV
