,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|4029-001|610|1,1,Σίττας,Σίττας,n-s---mn-,SBJ
1,Leuven|4029-001|610|2,2,δὲ,δέ,d--------,AuxY
2,Leuven|4029-001|610|3,3,ἀρχὴν,ἀρχή,n-s---fa-,ADV
3,Leuven|4029-001|610|4,4,μὲν,μέν,d--------,AuxY
4,Leuven|4029-001|610|5,5,τὴν,ὁ,l-s---fa-,ATR
5,Leuven|4029-001|610|6,6,στρατηγίδα,στρατηγίς,n-s---fa-,OBJ
6,Leuven|4029-001|610|7,7,ἐν,ἐν,r--------,AuxP
7,Leuven|4029-001|610|8,8,Βυζαντίῳ,Βυζάντιον,n-s---nd-,ADV
8,Leuven|4029-001|610|9,9,εἶχε,ἔχω,v3siia---,PRED_CO
10,Leuven|4029-001|610|11,11,παντὶ,πᾶς,a-s---md-,ATR
11,Leuven|4029-001|610|12,12,δὲ,δέ,d--------,COORD
12,Leuven|4029-001|610|13,13,τῷ,ὁ,l-s---md-,ATR
13,Leuven|4029-001|610|14,14,ἐν,ἐν,r--------,AuxP
14,Leuven|4029-001|610|15,15,Ἀρμενίοις,Ἀρμένιος,n-p---md-,ATR
15,Leuven|4029-001|610|16,16,στρατῷ,στρατός,n-s---md-,OBJ
16,Leuven|4029-001|610|17,17,ἐφειστήκει,ἐφίστημι,v3slia---,PRED_CO
