,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|4029-001|762|1,1,ἐνθένδε,ἐνθένδε,d--------,ADV
1,Leuven|4029-001|762|2,2,γὰρ,γάρ,d--------,AuxY
2,Leuven|4029-001|762|3,3,διὰ,διά,r--------,AuxP
3,Leuven|4029-001|762|4,4,χώρας,χώρα,n-s---fg-,ADV
4,Leuven|4029-001|762|5,5,πρὸς,πρός,r--------,AuxP
5,Leuven|4029-001|762|6,6,οὐδενὸς,οὐδείς,p-s---mg-,OBJ
6,Leuven|4029-001|762|7,7,ἀνθρώπων,ἄνθρωπος,n-p---mg-,ATR
7,Leuven|4029-001|762|8,8,οἰκουμένης,οἰκέω,v-sppefg-,ATR
8,Leuven|4029-001|762|9,9,πορεύεσθαι,πορεύομαι,v--pne---,OBJ_CO
9,Leuven|4029-001|762|10,10,ἔμελλον,μέλλω,v3piia---,PRED
11,Leuven|4029-001|762|12,12,οὕτω,οὕτως,d--------,ADV
12,Leuven|4029-001|762|13,13,τε,τε,c--------,COORD
13,Leuven|4029-001|762|14,14,τῆς,ὁ,l-s---fg-,ATR
14,Leuven|4029-001|762|15,15,Ῥωμαίων,Ῥωμαῖος,a-p---mg-,ATR
15,Leuven|4029-001|762|16,16,γῆς,γῆ,n-s---fg-,OBJ
16,Leuven|4029-001|762|17,17,ἀπαλλάσσεσθαι,ἀπαλλάσσω,v--pne---,OBJ_CO
